mutant, status
4528, SURVIVED
4529, SURVIVED
4530, SURVIVED
4544, SURVIVED
4552, SURVIVED
4553, SURVIVED
4614, SURVIVED
4615, SURVIVED
4616, SURVIVED
4617, SURVIVED
4618, SURVIVED
4619, SURVIVED
4620, SURVIVED
4621, SURVIVED
4622, SURVIVED
4623, SURVIVED
4624, SURVIVED
4625, SURVIVED
4626, SURVIVED
4627, SURVIVED
4628, SURVIVED
4629, SURVIVED
4630, SURVIVED
4631, SURVIVED
4632, SURVIVED
4633, SURVIVED
4634, SURVIVED
4635, SURVIVED
4636, SURVIVED
4637, SURVIVED
4638, SURVIVED
4639, SURVIVED
4640, SURVIVED
4641, SURVIVED
4642, SURVIVED
4643, SURVIVED
4644, SURVIVED
4645, SURVIVED
4646, SURVIVED
4647, SURVIVED
4648, SURVIVED
4649, SURVIVED
4650, SURVIVED
4651, SURVIVED
4652, SURVIVED
4653, SURVIVED
4654, SURVIVED
4655, SURVIVED
4656, SURVIVED
4657, SURVIVED
4658, SURVIVED
4659, SURVIVED
4660, SURVIVED
4661, SURVIVED
4662, SURVIVED
4663, SURVIVED
4664, SURVIVED
4665, SURVIVED
4666, SURVIVED
4667, SURVIVED
4668, SURVIVED
4669, SURVIVED
4670, SURVIVED
4671, SURVIVED
4672, SURVIVED
4673, SURVIVED
4674, SURVIVED
4675, SURVIVED
4676, SURVIVED
4677, SURVIVED
4678, SURVIVED
4679, SURVIVED
4680, SURVIVED
4681, SURVIVED
4682, SURVIVED
4683, SURVIVED
8412, SURVIVED
8415, SURVIVED
8416, SURVIVED
8418, SURVIVED
8419, SURVIVED
8433, SURVIVED
8439, SURVIVED
8459, SURVIVED
8460, SURVIVED
8461, SURVIVED
8509, SURVIVED
8515, SURVIVED
8520, SURVIVED
8521, SURVIVED
8522, SURVIVED
8526, SURVIVED
8541, SURVIVED
9061, STDOUT_DIFF_KILL
9062, SURVIVED
9063, STDOUT_DIFF_KILL
9064, STDOUT_DIFF_KILL
9065, STDOUT_DIFF_KILL
9066, STDOUT_DIFF_KILL
9067, SURVIVED
9068, STDOUT_DIFF_KILL
9069, STDOUT_DIFF_KILL
9070, STDOUT_DIFF_KILL
9071, SURVIVED
9072, STDOUT_DIFF_KILL
9073, STDOUT_DIFF_KILL
9074, STDOUT_DIFF_KILL
9075, SURVIVED
9076, SURVIVED
9077, STDOUT_DIFF_KILL
9078, SURVIVED
9079, STDOUT_DIFF_KILL
9080, SURVIVED
9081, SURVIVED
9082, INIT_DB_FAIL
9083, INIT_DB_FAIL
9084, SURVIVED
9085, SURVIVED
9086, SURVIVED
9087, SURVIVED
9088, SURVIVED
9089, SURVIVED
9090, SURVIVED
9091, SURVIVED
9092, SURVIVED
9093, SURVIVED
9094, SURVIVED
9095, SURVIVED
24881, SURVIVED
24882, SURVIVED
24883, SURVIVED
24884, SURVIVED
24885, SURVIVED
24886, SURVIVED
24887, SURVIVED
24888, SURVIVED
24889, SURVIVED
24890, SURVIVED
24891, SURVIVED
24892, SURVIVED
24893, SURVIVED
24894, SURVIVED
24895, SURVIVED
24896, SURVIVED
24897, SURVIVED
24898, SURVIVED
24899, SURVIVED
24900, SURVIVED
24901, SURVIVED
24902, SURVIVED
24903, SURVIVED
24904, SURVIVED
24905, SURVIVED
24906, SURVIVED
24907, SURVIVED
24908, SURVIVED
24909, SURVIVED
24910, SURVIVED
24911, SURVIVED
24912, SURVIVED
24913, SURVIVED
24914, SURVIVED
24915, SURVIVED
24916, SURVIVED
24917, SURVIVED
24918, SURVIVED
26319, SURVIVED
26320, SURVIVED
26321, SURVIVED
26322, SURVIVED
26323, SURVIVED
26324, SURVIVED
26325, SURVIVED
26326, SURVIVED
36670, SURVIVED
36671, SURVIVED
36672, SURVIVED
36673, SURVIVED
36674, SURVIVED
36675, SURVIVED
36676, SURVIVED
36677, SURVIVED
36678, SURVIVED
36679, RETURNCODE_DIFF_KILL
36680, RETURNCODE_DIFF_KILL
36681, SURVIVED
36682, SURVIVED
36683, RETURNCODE_DIFF_KILL
36684, RETURNCODE_DIFF_KILL
36685, SURVIVED
36686, SURVIVED
36687, SURVIVED
36688, SURVIVED
36689, SURVIVED
36690, SURVIVED
36691, SURVIVED
36692, SURVIVED
36693, RETURNCODE_DIFF_KILL
36694, SURVIVED
36695, SURVIVED
36697, SURVIVED
36698, SURVIVED
36699, SURVIVED
36700, SURVIVED
36701, SURVIVED
36702, SURVIVED
36703, SURVIVED
36704, SURVIVED
36705, SURVIVED
36711, RETURNCODE_DIFF_KILL
36712, RETURNCODE_DIFF_KILL
36713, SURVIVED
36714, SURVIVED
36715, RETURNCODE_DIFF_KILL
36716, RETURNCODE_DIFF_KILL
36723, SURVIVED
36724, SURVIVED
36725, RETURNCODE_DIFF_KILL
36726, SURVIVED
36727, SURVIVED
36728, SURVIVED
36729, SURVIVED
36730, SURVIVED
36731, SURVIVED
36733, SURVIVED
36734, SURVIVED
36735, SURVIVED
