mutant, status
2031, SURVIVED
2267, SURVIVED
2268, SURVIVED
2269, SURVIVED
2270, SURVIVED
2271, SURVIVED
2272, INIT_DB_FAIL
2273, SURVIVED
2274, SURVIVED
2275, SURVIVED
2276, SURVIVED
2277, SURVIVED
2278, SURVIVED
2279, SURVIVED
2280, SURVIVED
2281, SURVIVED
2282, SURVIVED
2283, SURVIVED
2284, SURVIVED
2285, SURVIVED
2286, SURVIVED
2287, SURVIVED
2288, SURVIVED
2289, SURVIVED
2290, SURVIVED
2291, SURVIVED
2292, SURVIVED
2293, SURVIVED
2294, SURVIVED
2295, SURVIVED
2296, SURVIVED
2297, SURVIVED
2298, SURVIVED
2299, SURVIVED
2300, SURVIVED
2301, SURVIVED
2302, SURVIVED
2303, SURVIVED
2304, SURVIVED
2305, SURVIVED
2306, SURVIVED
2307, SURVIVED
2308, SURVIVED
2309, SURVIVED
2310, SURVIVED
2311, SURVIVED
2312, SURVIVED
2313, SURVIVED
2314, SURVIVED
2315, SURVIVED
2316, INIT_DB_FAIL
2317, INIT_DB_FAIL
2318, INIT_DB_FAIL
2319, SURVIVED
2320, INIT_DB_FAIL
2321, INIT_DB_FAIL
2322, SURVIVED
2323, SURVIVED
2324, INIT_DB_FAIL
2325, SURVIVED
2326, SURVIVED
2327, SURVIVED
2328, SURVIVED
2329, SURVIVED
2330, SURVIVED
2331, RETURNCODE_DIFF_KILL
2332, RETURNCODE_DIFF_KILL
