mutant, status
1767, SURVIVED
1768, SURVIVED
1769, SURVIVED
1770, SURVIVED
1771, SURVIVED
1772, SURVIVED
1773, SURVIVED
1774, SURVIVED
1775, SURVIVED
1776, SURVIVED
1777, SURVIVED
1778, SURVIVED
1779, SURVIVED
1780, SURVIVED
1781, SURVIVED
1782, SURVIVED
1783, SURVIVED
1784, SURVIVED
1785, SURVIVED
1786, SURVIVED
1787, SURVIVED
1788, SURVIVED
1789, SURVIVED
1790, SURVIVED
1791, SURVIVED
1792, SURVIVED
1793, SURVIVED
1794, SURVIVED
1795, SURVIVED
1796, SURVIVED
1797, SURVIVED
1798, SURVIVED
1799, SURVIVED
1800, SURVIVED
1801, SURVIVED
1802, SURVIVED
1803, SURVIVED
1804, SURVIVED
1805, SURVIVED
1806, SURVIVED
1807, SURVIVED
1808, SURVIVED
1809, SURVIVED
1810, SURVIVED
1811, SURVIVED
1812, SURVIVED
1813, SURVIVED
1814, SURVIVED
1815, SURVIVED
1816, SURVIVED
2031, SURVIVED
2267, SURVIVED
2268, SURVIVED
2269, SURVIVED
2270, SURVIVED
2271, SURVIVED
2272, INIT_DB_FAIL
2273, SURVIVED
2274, SURVIVED
2275, SURVIVED
2276, SURVIVED
2277, SURVIVED
2278, SURVIVED
2279, SURVIVED
2280, SURVIVED
2281, SURVIVED
2282, SURVIVED
2283, SURVIVED
2284, SURVIVED
2285, SURVIVED
2286, SURVIVED
2287, SURVIVED
2288, SURVIVED
2289, SURVIVED
2290, SURVIVED
2291, SURVIVED
2292, SURVIVED
2293, SURVIVED
2294, SURVIVED
2295, SURVIVED
2296, SURVIVED
2297, SURVIVED
2298, SURVIVED
2299, SURVIVED
2300, SURVIVED
2301, SURVIVED
2302, SURVIVED
2303, SURVIVED
2304, SURVIVED
2305, SURVIVED
2306, SURVIVED
2307, SURVIVED
2308, SURVIVED
2309, SURVIVED
2310, SURVIVED
2311, SURVIVED
2312, SURVIVED
2313, SURVIVED
2314, SURVIVED
2315, SURVIVED
2316, INIT_DB_FAIL
2317, INIT_DB_FAIL
2318, INIT_DB_FAIL
2319, SURVIVED
2320, INIT_DB_FAIL
2321, INIT_DB_FAIL
2322, SURVIVED
2323, SURVIVED
2324, INIT_DB_FAIL
2325, SURVIVED
2326, SURVIVED
2327, SURVIVED
2328, SURVIVED
2329, SURVIVED
2330, SURVIVED
2332, RETURNCODE_DIFF_KILL
