mutant, status
4343, SURVIVED
4523, STDOUT_DIFF_KILL
4524, STDOUT_DIFF_KILL
4525, STDOUT_DIFF_KILL
4526, STDOUT_DIFF_KILL
4527, STDOUT_DIFF_KILL
4528, SURVIVED
4529, SURVIVED
4530, SURVIVED
4544, SURVIVED
4545, STDOUT_DIFF_KILL
4552, SURVIVED
4553, SURVIVED
4614, SURVIVED
4615, SURVIVED
4616, SURVIVED
4617, SURVIVED
4618, SURVIVED
4619, SURVIVED
4620, SURVIVED
4621, SURVIVED
4622, SURVIVED
4623, SURVIVED
4624, SURVIVED
4625, SURVIVED
4626, SURVIVED
4627, SURVIVED
4628, SURVIVED
4629, SURVIVED
4630, SURVIVED
4631, SURVIVED
4632, SURVIVED
4633, SURVIVED
4634, SURVIVED
4635, SURVIVED
4636, SURVIVED
4637, SURVIVED
4638, SURVIVED
4639, SURVIVED
4640, SURVIVED
4641, SURVIVED
4642, SURVIVED
4643, SURVIVED
4644, SURVIVED
4645, SURVIVED
4646, SURVIVED
4647, SURVIVED
4648, SURVIVED
4649, SURVIVED
4650, SURVIVED
4651, SURVIVED
4652, SURVIVED
4653, SURVIVED
4654, SURVIVED
4655, SURVIVED
4656, SURVIVED
4657, SURVIVED
4658, SURVIVED
4659, SURVIVED
4660, SURVIVED
4661, SURVIVED
4662, SURVIVED
4663, SURVIVED
4664, SURVIVED
4665, SURVIVED
4666, SURVIVED
4667, SURVIVED
4668, SURVIVED
4669, SURVIVED
4670, SURVIVED
4671, SURVIVED
4672, SURVIVED
4673, SURVIVED
4674, SURVIVED
4675, SURVIVED
4676, SURVIVED
4677, SURVIVED
4678, SURVIVED
4679, SURVIVED
4680, SURVIVED
4681, SURVIVED
4682, SURVIVED
4683, SURVIVED
5007, SURVIVED
5008, SURVIVED
5009, SURVIVED
5010, SURVIVED
5011, SURVIVED
5012, SURVIVED
5013, SURVIVED
5014, SURVIVED
5015, SURVIVED
5016, SURVIVED
5017, SURVIVED
5018, SURVIVED
5019, SURVIVED
5020, SURVIVED
5021, SURVIVED
5022, SURVIVED
5023, SURVIVED
5024, SURVIVED
5025, SURVIVED
5026, SURVIVED
5027, SURVIVED
5028, SURVIVED
5029, SURVIVED
5030, SURVIVED
5031, SURVIVED
5032, SURVIVED
5033, SURVIVED
5034, SURVIVED
5035, SURVIVED
5036, SURVIVED
5037, SURVIVED
8311, STDOUT_DIFF_KILL
8312, STDOUT_DIFF_KILL
8313, SURVIVED
8314, SURVIVED
8315, STDOUT_DIFF_KILL
8316, SURVIVED
8317, STDOUT_DIFF_KILL
8318, SURVIVED
8319, STDOUT_DIFF_KILL
8320, SURVIVED
8321, STDOUT_DIFF_KILL
8322, SURVIVED
8323, SURVIVED
8324, STDOUT_DIFF_KILL
8325, SURVIVED
8326, STDOUT_DIFF_KILL
8327, STDOUT_DIFF_KILL
8328, STDOUT_DIFF_KILL
8329, SURVIVED
8330, SURVIVED
8331, STDOUT_DIFF_KILL
8332, SURVIVED
8333, SURVIVED
8334, SURVIVED
8335, SURVIVED
8336, SURVIVED
8337, STDOUT_DIFF_KILL
8338, SURVIVED
8339, SURVIVED
8340, STDOUT_DIFF_KILL
8341, SURVIVED
8342, SURVIVED
8343, STDOUT_DIFF_KILL
8344, SURVIVED
8345, STDOUT_DIFF_KILL
8346, SURVIVED
8347, STDOUT_DIFF_KILL
8348, SURVIVED
8349, STDOUT_DIFF_KILL
8350, SURVIVED
8351, STDOUT_DIFF_KILL
8352, SURVIVED
8353, STDOUT_DIFF_KILL
8354, SURVIVED
8355, STDOUT_DIFF_KILL
8356, STDOUT_DIFF_KILL
8357, SURVIVED
8358, STDOUT_DIFF_KILL
8359, STDOUT_DIFF_KILL
8409, SURVIVED
8410, STDOUT_DIFF_KILL
8411, STDOUT_DIFF_KILL
8412, SURVIVED
8413, STDOUT_DIFF_KILL
8414, STDOUT_DIFF_KILL
8415, SURVIVED
8416, SURVIVED
8417, STDOUT_DIFF_KILL
8418, SURVIVED
8419, SURVIVED
8420, STDOUT_DIFF_KILL
8421, STDOUT_DIFF_KILL
8422, STDOUT_DIFF_KILL
8423, STDOUT_DIFF_KILL
8424, SURVIVED
8425, STDOUT_DIFF_KILL
8426, STDOUT_DIFF_KILL
8427, STDOUT_DIFF_KILL
8428, SURVIVED
8429, SURVIVED
8430, STDOUT_DIFF_KILL
8431, STDOUT_DIFF_KILL
8432, SURVIVED
8433, SURVIVED
8434, STDOUT_DIFF_KILL
8435, SURVIVED
8436, SURVIVED
8437, SURVIVED
8438, SURVIVED
8439, SURVIVED
8440, STDOUT_DIFF_KILL
8441, SURVIVED
8442, STDOUT_DIFF_KILL
8443, STDOUT_DIFF_KILL
8444, SURVIVED
8445, SURVIVED
8446, STDOUT_DIFF_KILL
8447, SURVIVED
8448, STDOUT_DIFF_KILL
8449, SURVIVED
8450, STDOUT_DIFF_KILL
8451, SURVIVED
8452, STDOUT_DIFF_KILL
8453, SURVIVED
8454, STDOUT_DIFF_KILL
8455, SURVIVED
