mutant, status
8345, SURVIVED
8347, SURVIVED
8350, SURVIVED
8351, SURVIVED
8352, TIMEOUT_KILL
8353, TIMEOUT_KILL
8354, SURVIVED
8355, SURVIVED
8356, SURVIVED
8357, TIMEOUT_KILL
8358, TIMEOUT_KILL
8359, SURVIVED
8360, SURVIVED
8361, TIMEOUT_KILL
8362, SURVIVED
8363, SURVIVED
8364, SURVIVED
8365, SURVIVED
8366, SURVIVED
8367, SURVIVED
8368, SURVIVED
8369, SURVIVED
8370, SURVIVED
8371, SURVIVED
8372, SURVIVED
8373, SURVIVED
8375, SURVIVED
8376, SURVIVED
8378, SURVIVED
8379, SURVIVED
8380, SURVIVED
8381, SURVIVED
8382, SURVIVED
8383, SURVIVED
8384, SURVIVED
8385, SURVIVED
8386, SURVIVED
8387, SURVIVED
8388, SURVIVED
8389, SURVIVED
8390, SURVIVED
8391, SURVIVED
8392, SURVIVED
8393, TIMEOUT_KILL
8394, SURVIVED
8395, SURVIVED
8396, SURVIVED
8397, SURVIVED
8398, SURVIVED
8399, SURVIVED
8400, SURVIVED
8401, SURVIVED
8402, SURVIVED
8403, SURVIVED
8404, SURVIVED
8405, SURVIVED
8407, SURVIVED
8408, SURVIVED
8409, SURVIVED
8410, SURVIVED
8411, SURVIVED
8412, SURVIVED
8413, SURVIVED
8414, SURVIVED
8415, SURVIVED
8416, SURVIVED
8417, TIMEOUT_KILL
