mutant, status
8345, SURVIVED
8347, SURVIVED
8350, SURVIVED
8351, SURVIVED
8352, SURVIVED
8353, SURVIVED
8354, SURVIVED
8355, SURVIVED
8356, SURVIVED
8357, SURVIVED
8358, SURVIVED
8359, SURVIVED
8360, SURVIVED
8361, SURVIVED
8362, SURVIVED
8363, SURVIVED
8364, SURVIVED
8365, SURVIVED
8366, SURVIVED
8367, SURVIVED
8368, SURVIVED
8369, SURVIVED
8370, SURVIVED
8371, SURVIVED
8372, SURVIVED
8373, SURVIVED
8375, SURVIVED
8376, SURVIVED
8378, SURVIVED
8379, SURVIVED
8380, SURVIVED
8381, SURVIVED
8382, SURVIVED
8383, SURVIVED
8384, SURVIVED
8385, SURVIVED
8386, SURVIVED
8387, SURVIVED
8388, SURVIVED
8389, SURVIVED
8390, SURVIVED
8391, SURVIVED
8392, SURVIVED
8393, SURVIVED
8394, SURVIVED
8395, SURVIVED
8396, SURVIVED
8397, SURVIVED
8398, SURVIVED
8399, SURVIVED
8400, SURVIVED
8401, SURVIVED
8402, SURVIVED
8403, SURVIVED
8404, SURVIVED
8405, SURVIVED
8406, RETURNCODE_DIFF_KILL
8407, SURVIVED
8408, SURVIVED
8409, SURVIVED
8410, SURVIVED
8411, SURVIVED
8412, SURVIVED
8413, SURVIVED
8414, SURVIVED
8415, SURVIVED
8416, SURVIVED
8417, SURVIVED
8418, SURVIVED
8419, SURVIVED
8420, SURVIVED
8421, SURVIVED
8422, SURVIVED
8423, SURVIVED
8424, SURVIVED
8425, SURVIVED
8426, SURVIVED
8427, SURVIVED
8428, SURVIVED
8429, SURVIVED
8430, SURVIVED
8431, SURVIVED
8432, SURVIVED
8433, TIMEOUT_KILL
8434, RETURNCODE_DIFF_KILL
8435, RETURNCODE_DIFF_KILL
8436, TIMEOUT_KILL
8437, SURVIVED
8438, TIMEOUT_KILL
8439, TIMEOUT_KILL
8440, SURVIVED
8441, SURVIVED
8442, SURVIVED
8443, SURVIVED
8444, SURVIVED
8445, SURVIVED
8446, SURVIVED
8447, SURVIVED
8448, SURVIVED
8449, SURVIVED
8450, SURVIVED
8451, SURVIVED
8452, SURVIVED
8453, SURVIVED
8454, SURVIVED
8455, SURVIVED
8456, SURVIVED
8457, SURVIVED
8458, SURVIVED
8459, SURVIVED
8460, SURVIVED
8461, SURVIVED
8462, SURVIVED
8463, SURVIVED
17057, SURVIVED
17058, SURVIVED
17059, SURVIVED
17060, SURVIVED
17061, SURVIVED
17062, SURVIVED
17063, SURVIVED
17064, SURVIVED
17065, SURVIVED
17066, SURVIVED
17067, SURVIVED
17111, SURVIVED
17119, SURVIVED
17120, SURVIVED
17133, SURVIVED
17134, SURVIVED
17135, SURVIVED
17143, SURVIVED
17145, SURVIVED
17151, SURVIVED
17152, SURVIVED
17162, SURVIVED
17163, SURVIVED
17165, SURVIVED
17175, SURVIVED
17176, SURVIVED
17177, SURVIVED
17179, SURVIVED
17183, SURVIVED
17184, SURVIVED
17187, SURVIVED
17188, SURVIVED
