mutant, status
1183, SURVIVED
1184, SURVIVED
1185, SURVIVED
1186, SURVIVED
1187, SURVIVED
1188, INIT_DB_FAIL
1189, SURVIVED
1380, SURVIVED
1381, SURVIVED
1382, SURVIVED
1383, SURVIVED
1384, SURVIVED
1385, SURVIVED
1386, SURVIVED
1387, SURVIVED
1388, SURVIVED
1389, SURVIVED
1390, SURVIVED
1391, SURVIVED
1392, SURVIVED
1393, SURVIVED
1394, SURVIVED
1395, SURVIVED
1396, SURVIVED
1397, SURVIVED
1398, SURVIVED
1399, SURVIVED
1400, SURVIVED
1401, SURVIVED
1402, SURVIVED
1403, SURVIVED
1404, SURVIVED
1405, SURVIVED
1406, SURVIVED
1407, SURVIVED
1408, SURVIVED
1409, SURVIVED
1410, SURVIVED
1411, SURVIVED
1412, SURVIVED
1413, SURVIVED
1414, SURVIVED
1415, SURVIVED
1416, SURVIVED
1417, SURVIVED
1418, SURVIVED
1419, SURVIVED
1420, SURVIVED
1421, SURVIVED
1422, SURVIVED
1423, SURVIVED
1424, SURVIVED
1425, SURVIVED
1426, SURVIVED
1427, SURVIVED
1428, SURVIVED
1429, SURVIVED
1430, SURVIVED
1431, SURVIVED
1432, SURVIVED
1433, SURVIVED
1434, SURVIVED
1435, SURVIVED
1436, SURVIVED
1437, SURVIVED
1438, SURVIVED
1439, SURVIVED
1440, SURVIVED
1441, SURVIVED
1442, SURVIVED
1443, SURVIVED
1444, SURVIVED
1445, SURVIVED
1446, SURVIVED
1447, SURVIVED
1448, SURVIVED
1449, SURVIVED
1450, SURVIVED
1451, SURVIVED
1452, SURVIVED
1453, SURVIVED
1454, SURVIVED
1455, SURVIVED
1456, SURVIVED
1457, SURVIVED
1458, SURVIVED
1459, SURVIVED
1460, SURVIVED
1461, SURVIVED
1462, INIT_DB_FAIL
1463, INIT_DB_FAIL
1464, SURVIVED
1465, SURVIVED
1466, SURVIVED
1467, SURVIVED
1468, SURVIVED
1469, SURVIVED
1470, SURVIVED
1471, SURVIVED
1472, SURVIVED
1473, SURVIVED
1474, SURVIVED
2240, SURVIVED
2241, SURVIVED
2242, SURVIVED
2243, SURVIVED
2244, SURVIVED
2245, SURVIVED
2246, SURVIVED
2247, SURVIVED
2248, SURVIVED
2249, SURVIVED
2250, SURVIVED
2251, SURVIVED
2252, SURVIVED
2253, SURVIVED
2254, SURVIVED
2255, SURVIVED
2256, SURVIVED
2257, SURVIVED
2258, SURVIVED
2259, SURVIVED
2260, SURVIVED
2261, SURVIVED
2262, SURVIVED
2263, SURVIVED
2264, SURVIVED
2265, SURVIVED
2266, SURVIVED
2267, SURVIVED
2268, SURVIVED
2269, SURVIVED
2270, SURVIVED
2271, SURVIVED
2272, SURVIVED
2273, SURVIVED
2274, SURVIVED
2275, SURVIVED
2276, SURVIVED
2277, SURVIVED
2278, SURVIVED
2279, SURVIVED
2280, SURVIVED
2281, SURVIVED
2282, SURVIVED
2283, SURVIVED
2284, SURVIVED
2285, SURVIVED
2286, SURVIVED
2287, SURVIVED
2288, SURVIVED
2289, SURVIVED
2290, SURVIVED
2291, SURVIVED
2292, SURVIVED
2293, SURVIVED
2294, SURVIVED
2295, SURVIVED
2296, SURVIVED
2297, SURVIVED
2298, SURVIVED
2299, SURVIVED
2300, SURVIVED
2301, SURVIVED
2302, SURVIVED
2303, SURVIVED
2304, SURVIVED
2305, SURVIVED
2306, SURVIVED
2307, SURVIVED
2308, SURVIVED
2309, SURVIVED
2310, SURVIVED
2311, SURVIVED
