mutant, status
1380, SURVIVED
1381, FUZZ_KILLED
1382, SURVIVED
1383, SURVIVED
1384, FUZZ_KILLED
1385, SURVIVED
1386, SURVIVED
1387, SURVIVED
1388, SURVIVED
1389, SURVIVED
1390, SURVIVED
1391, SURVIVED
1392, FUZZ_KILLED
1393, PG_CTL_FAIL
1394, FUZZ_KILLED
1395, PG_CTL_FAIL
1396, SURVIVED
1397, FUZZ_KILLED
1398, PG_CTL_FAIL
1399, PG_CTL_FAIL
1400, SURVIVED
1401, FUZZ_KILLED
1402, SURVIVED
1403, SURVIVED
1404, SURVIVED
1405, SURVIVED
1406, SURVIVED
1407, FUZZ_KILLED
1408, PG_CTL_FAIL
1409, PG_CTL_FAIL
1410, PG_CTL_FAIL
1411, SURVIVED
1412, SURVIVED
1413, FUZZ_KILLED
1414, SURVIVED
1415, SURVIVED
1416, FUZZ_KILLED
1417, SURVIVED
1418, SURVIVED
1419, SURVIVED
1420, SURVIVED
1421, SURVIVED
1422, SURVIVED
1423, SURVIVED
1424, FUZZ_KILLED
1425, SURVIVED
1426, FUZZ_KILLED
1427, SURVIVED
1428, SURVIVED
1429, FUZZ_KILLED
1430, PG_CTL_FAIL
1431, SURVIVED
1432, SURVIVED
1433, FUZZ_KILLED
1434, SURVIVED
1435, SURVIVED
1436, SURVIVED
1437, SURVIVED
1438, SURVIVED
1439, FUZZ_KILLED
1440, SURVIVED
1441, SURVIVED
1442, FUZZ_KILLED
1443, PG_CTL_FAIL
1444, SURVIVED
1445, SURVIVED
1446, SURVIVED
1447, SURVIVED
1448, SURVIVED
1449, SURVIVED
1450, FUZZ_KILLED
1451, PG_CTL_FAIL
1452, PG_CTL_FAIL
1453, PG_CTL_FAIL
1454, SURVIVED
1455, SURVIVED
1456, SURVIVED
