mutant, status
2857, SURVIVED
2858, SURVIVED
2859, SURVIVED
2860, SURVIVED
2861, SURVIVED
2862, SURVIVED
2863, SURVIVED
2864, SURVIVED
2865, SURVIVED
2866, SURVIVED
2867, SURVIVED
2868, SURVIVED
2869, SURVIVED
2870, SURVIVED
2871, SURVIVED
2872, SURVIVED
2873, SURVIVED
2880, SURVIVED
2881, SURVIVED
2882, SURVIVED
2883, SURVIVED
2884, SURVIVED
2885, SURVIVED
2886, SURVIVED
2887, SURVIVED
2888, SURVIVED
2889, SURVIVED
2890, SURVIVED
2891, SURVIVED
2892, SURVIVED
2893, SURVIVED
2894, SURVIVED
2895, SURVIVED
2896, SURVIVED
2897, SURVIVED
2898, SURVIVED
2899, SURVIVED
2900, SURVIVED
2901, SURVIVED
2902, SURVIVED
2903, SURVIVED
2904, SURVIVED
2905, SURVIVED
2906, SURVIVED
2907, SURVIVED
2908, SURVIVED
2909, SURVIVED
2910, SURVIVED
2911, SURVIVED
2912, SURVIVED
2913, SURVIVED
2914, SURVIVED
2915, SURVIVED
2916, SURVIVED
2917, SURVIVED
2918, SURVIVED
2919, SURVIVED
2920, SURVIVED
2921, SURVIVED
2922, SURVIVED
2923, SURVIVED
2924, SURVIVED
2925, SURVIVED
2926, SURVIVED
2927, SURVIVED
2928, SURVIVED
2929, SURVIVED
2930, SURVIVED
2931, SURVIVED
2932, SURVIVED
2933, SURVIVED
2934, SURVIVED
2935, SURVIVED
2936, SURVIVED
2937, SURVIVED
2938, SURVIVED
2939, SURVIVED
2940, SURVIVED
2941, SURVIVED
2942, SURVIVED
2943, SURVIVED
2944, SURVIVED
2945, SURVIVED
2946, SURVIVED
2947, SURVIVED
2948, SURVIVED
2949, SURVIVED
2950, SURVIVED
2951, SURVIVED
2952, SURVIVED
2953, SURVIVED
2954, SURVIVED
2955, SURVIVED
2956, SURVIVED
2957, SURVIVED
2958, SURVIVED
2959, SURVIVED
2960, SURVIVED
2961, SURVIVED
