mutant, status
7511, SURVIVED
7703, SURVIVED
7704, SURVIVED
7730, SURVIVED
7731, SURVIVED
7732, SURVIVED
7733, SURVIVED
7734, SURVIVED
7735, SURVIVED
7736, SURVIVED
7737, SURVIVED
7738, SURVIVED
7739, SURVIVED
7740, SURVIVED
7741, SURVIVED
7742, SURVIVED
7743, SURVIVED
7744, SURVIVED
7745, SURVIVED
7746, SURVIVED
7747, SURVIVED
7748, SURVIVED
7771, SURVIVED
7772, SURVIVED
7773, SURVIVED
7774, SURVIVED
7775, SURVIVED
7776, SURVIVED
7777, SURVIVED
7778, SURVIVED
7779, SURVIVED
7780, SURVIVED
7781, SURVIVED
7782, SURVIVED
7783, SURVIVED
7784, SURVIVED
7785, SURVIVED
7786, SURVIVED
7787, SURVIVED
7788, SURVIVED
7789, SURVIVED
7790, SURVIVED
7791, SURVIVED
8364, SURVIVED
8365, SURVIVED
8366, SURVIVED
8367, SURVIVED
8493, INIT_DB_FAIL
8494, INIT_DB_FAIL
8495, INIT_DB_FAIL
8496, INIT_DB_FAIL
8497, INIT_DB_FAIL
8498, INIT_DB_FAIL
8499, INIT_DB_FAIL
8500, INIT_DB_FAIL
8501, INIT_DB_FAIL
8502, INIT_DB_FAIL
8503, INIT_DB_FAIL
8504, INIT_DB_FAIL
8505, INIT_DB_FAIL
8506, INIT_DB_FAIL
8507, INIT_DB_FAIL
8508, INIT_DB_FAIL
8509, INIT_DB_FAIL
8510, INIT_DB_FAIL
8511, INIT_DB_FAIL
9104, SURVIVED
9105, SURVIVED
9106, SURVIVED
9107, SURVIVED
9108, SURVIVED
9109, SURVIVED
9110, SURVIVED
9111, SURVIVED
9112, SURVIVED
9113, SURVIVED
9114, SURVIVED
9115, SURVIVED
9116, SURVIVED
9117, SURVIVED
9118, SURVIVED
9119, SURVIVED
9120, SURVIVED
9121, SURVIVED
9122, SURVIVED
9123, SURVIVED
9124, SURVIVED
9125, SURVIVED
9126, SURVIVED
9127, SURVIVED
9128, SURVIVED
9129, SURVIVED
9130, SURVIVED
9131, SURVIVED
9132, SURVIVED
9133, SURVIVED
9134, SURVIVED
9135, SURVIVED
9136, SURVIVED
9137, STDERR_DIFF_KILL
9138, SURVIVED
9139, SURVIVED
9140, SURVIVED
9141, SURVIVED
9142, SURVIVED
9143, SURVIVED
9144, SURVIVED
9145, SURVIVED
9146, SURVIVED
9147, SURVIVED
9148, SURVIVED
9149, SURVIVED
9150, SURVIVED
9151, SURVIVED
9152, SURVIVED
9153, SURVIVED
9154, SURVIVED
9155, SURVIVED
9156, SURVIVED
9157, SURVIVED
9158, SURVIVED
9159, SURVIVED
9160, SURVIVED
9161, SURVIVED
9162, SURVIVED
9163, SURVIVED
9164, SURVIVED
9165, SURVIVED
9166, SURVIVED
9167, SURVIVED
9168, SURVIVED
9169, SURVIVED
9170, SURVIVED
9171, SURVIVED
9172, SURVIVED
