mutant, status
7511, SURVIVED
8364, SURVIVED
8365, SURVIVED
8366, SURVIVED
8367, SURVIVED
8493, INIT_DB_FAIL
8494, INIT_DB_FAIL
8495, INIT_DB_FAIL
8496, INIT_DB_FAIL
8497, INIT_DB_FAIL
8498, INIT_DB_FAIL
8499, INIT_DB_FAIL
8500, INIT_DB_FAIL
8501, INIT_DB_FAIL
8502, INIT_DB_FAIL
8503, INIT_DB_FAIL
8504, INIT_DB_FAIL
8505, INIT_DB_FAIL
8506, INIT_DB_FAIL
8507, INIT_DB_FAIL
8508, INIT_DB_FAIL
8509, INIT_DB_FAIL
8510, INIT_DB_FAIL
8511, INIT_DB_FAIL
9104, SURVIVED
9105, SURVIVED
9106, SURVIVED
9107, SURVIVED
9108, SURVIVED
9109, SURVIVED
9110, SURVIVED
9111, SURVIVED
9112, SURVIVED
9113, SURVIVED
9114, SURVIVED
9115, SURVIVED
9116, SURVIVED
9117, SURVIVED
9118, SURVIVED
9119, SURVIVED
9120, SURVIVED
9121, SURVIVED
9122, SURVIVED
9123, SURVIVED
9124, SURVIVED
9125, SURVIVED
9126, SURVIVED
9127, SURVIVED
9128, SURVIVED
9129, SURVIVED
9130, SURVIVED
9131, SURVIVED
9132, SURVIVED
9133, SURVIVED
9134, SURVIVED
9135, SURVIVED
9136, SURVIVED
9137, SURVIVED
9138, SURVIVED
9139, SURVIVED
9140, SURVIVED
9141, SURVIVED
9142, SURVIVED
9143, SURVIVED
9144, SURVIVED
9145, SURVIVED
9146, SURVIVED
9147, SURVIVED
9148, SURVIVED
9149, SURVIVED
9150, SURVIVED
9151, SURVIVED
9152, SURVIVED
9153, SURVIVED
9154, SURVIVED
9155, SURVIVED
9156, SURVIVED
9157, SURVIVED
9158, SURVIVED
9159, SURVIVED
9160, SURVIVED
9161, SURVIVED
9162, SURVIVED
9163, SURVIVED
9164, SURVIVED
9165, SURVIVED
9166, SURVIVED
9167, SURVIVED
9168, SURVIVED
9169, SURVIVED
9170, SURVIVED
9171, SURVIVED
9172, SURVIVED
9173, SURVIVED
9174, SURVIVED
9175, SURVIVED
9176, SURVIVED
9177, SURVIVED
9178, SURVIVED
9179, SURVIVED
9180, SURVIVED
9181, SURVIVED
9182, SURVIVED
9183, SURVIVED
9184, SURVIVED
9185, SURVIVED
9186, SURVIVED
9187, SURVIVED
9188, SURVIVED
9189, SURVIVED
9190, SURVIVED
9191, SURVIVED
9192, SURVIVED
9193, SURVIVED
9194, SURVIVED
9195, SURVIVED
9196, SURVIVED
9197, SURVIVED
9198, SURVIVED
9199, SURVIVED
9200, SURVIVED
9201, SURVIVED
9202, SURVIVED
9203, SURVIVED
9204, SURVIVED
9205, SURVIVED
9206, SURVIVED
9207, SURVIVED
9208, SURVIVED
9209, SURVIVED
9210, SURVIVED
9211, SURVIVED
9212, SURVIVED
9213, SURVIVED
9214, SURVIVED
9215, SURVIVED
9216, SURVIVED
9217, SURVIVED
9218, SURVIVED
9219, SURVIVED
9220, SURVIVED
9221, SURVIVED
9222, SURVIVED
9223, SURVIVED
9224, SURVIVED
9225, SURVIVED
9226, SURVIVED
9227, SURVIVED
9228, SURVIVED
9229, SURVIVED
9230, SURVIVED
9231, SURVIVED
9232, SURVIVED
9233, SURVIVED
9234, SURVIVED
9235, SURVIVED
9236, SURVIVED
9237, SURVIVED
9238, SURVIVED
9239, SURVIVED
9240, SURVIVED
9241, SURVIVED
9242, SURVIVED
9243, SURVIVED
9244, SURVIVED
9245, SURVIVED
9246, SURVIVED
9247, SURVIVED
9248, SURVIVED
9249, SURVIVED
9250, SURVIVED
9251, SURVIVED
9252, SURVIVED
9253, SURVIVED
9254, SURVIVED
9255, SURVIVED
9256, SURVIVED
9257, SURVIVED
9258, SURVIVED
9259, SURVIVED
9260, SURVIVED
9261, SURVIVED
9262, SURVIVED
9263, SURVIVED
9264, SURVIVED
9265, SURVIVED
9266, SURVIVED
9267, SURVIVED
9268, SURVIVED
9269, SURVIVED
