mutant, status
18522, SURVIVED
18523, SURVIVED
18524, SURVIVED
18526, SURVIVED
18527, SURVIVED
18528, SURVIVED
18529, SURVIVED
18530, SURVIVED
18537, SURVIVED
18539, SURVIVED
18540, SURVIVED
18541, SURVIVED
69198, SURVIVED
69199, SURVIVED
69200, SURVIVED
69201, SURVIVED
69202, SURVIVED
69203, SURVIVED
69204, SURVIVED
69205, SURVIVED
69206, SURVIVED
69207, SURVIVED
69208, SURVIVED
69209, SURVIVED
69210, SURVIVED
69211, SURVIVED
69212, SURVIVED
69213, SURVIVED
69223, SURVIVED
69240, SURVIVED
69251, SURVIVED
69252, SURVIVED
69253, SURVIVED
69254, SURVIVED
69255, SURVIVED
69256, SURVIVED
69305, SURVIVED
69306, SURVIVED
69307, SURVIVED
