mutant, status
128, SURVIVED
129, SURVIVED
130, SURVIVED
131, SURVIVED
132, SURVIVED
133, SURVIVED
134, SURVIVED
135, SURVIVED
136, SURVIVED
137, SURVIVED
138, SURVIVED
139, SURVIVED
140, SURVIVED
2585, SURVIVED
2586, SURVIVED
2587, SURVIVED
2588, SURVIVED
2589, SURVIVED
2590, SURVIVED
2591, SURVIVED
2592, SURVIVED
2593, INIT_DB_FAIL
2594, SURVIVED
2595, INIT_DB_FAIL
2596, SURVIVED
2597, SURVIVED
2598, SURVIVED
2599, SURVIVED
2600, SURVIVED
2601, SURVIVED
2602, SURVIVED
2603, SURVIVED
2604, SURVIVED
2605, SURVIVED
2606, SURVIVED
2607, SURVIVED
2608, SURVIVED
2609, SURVIVED
2610, SURVIVED
2611, SURVIVED
2612, SURVIVED
2613, SURVIVED
2614, SURVIVED
2615, SURVIVED
2616, SURVIVED
2617, SURVIVED
2618, SURVIVED
2619, SURVIVED
2620, SURVIVED
2621, SURVIVED
2622, SURVIVED
2623, SURVIVED
2624, SURVIVED
2625, SURVIVED
2626, SURVIVED
2627, SURVIVED
2628, SURVIVED
2629, SURVIVED
2630, SURVIVED
2631, SURVIVED
2632, SURVIVED
2633, SURVIVED
2635, SURVIVED
2636, SURVIVED
2637, SURVIVED
2648, SURVIVED
2649, SURVIVED
2650, SURVIVED
2651, SURVIVED
2652, SURVIVED
2653, SURVIVED
2654, SURVIVED
2655, SURVIVED
2656, SURVIVED
2657, SURVIVED
2658, SURVIVED
2659, SURVIVED
2682, SURVIVED
2683, SURVIVED
2684, SURVIVED
2685, SURVIVED
2686, SURVIVED
2687, SURVIVED
2688, SURVIVED
2689, SURVIVED
2690, SURVIVED
2691, SURVIVED
2692, SURVIVED
2693, SURVIVED
2694, SURVIVED
2695, SURVIVED
2696, SURVIVED
2697, SURVIVED
2698, SURVIVED
2699, SURVIVED
2701, SURVIVED
2702, SURVIVED
2703, SURVIVED
2704, SURVIVED
2705, SURVIVED
2706, SURVIVED
2707, SURVIVED
2708, SURVIVED
2709, SURVIVED
2710, SURVIVED
2711, SURVIVED
2846, SURVIVED
2847, SURVIVED
2848, SURVIVED
2849, SURVIVED
2850, SURVIVED
2851, SURVIVED
2852, SURVIVED
2853, SURVIVED
2854, SURVIVED
2855, SURVIVED
2856, SURVIVED
2857, SURVIVED
2858, SURVIVED
2859, SURVIVED
2860, SURVIVED
2861, SURVIVED
2862, SURVIVED
2863, SURVIVED
2864, SURVIVED
2865, SURVIVED
2866, SURVIVED
2867, SURVIVED
2868, SURVIVED
2869, SURVIVED
2870, SURVIVED
2871, SURVIVED
2872, SURVIVED
2873, SURVIVED
2874, SURVIVED
2883, SURVIVED
2884, SURVIVED
2885, SURVIVED
2886, SURVIVED
2887, SURVIVED
2888, SURVIVED
2889, SURVIVED
2890, SURVIVED
2891, SURVIVED
2970, SURVIVED
2971, SURVIVED
2972, SURVIVED
2973, SURVIVED
2974, SURVIVED
2975, SURVIVED
2976, SURVIVED
2977, SURVIVED
2978, SURVIVED
2979, SURVIVED
2980, SURVIVED
2981, SURVIVED
2982, SURVIVED
2983, SURVIVED
2984, SURVIVED
2985, SURVIVED
2997, SURVIVED
2998, SURVIVED
2999, SURVIVED
3000, SURVIVED
3001, SURVIVED
3002, SURVIVED
3003, SURVIVED
3004, SURVIVED
3005, SURVIVED
3020, SURVIVED
3021, SURVIVED
3022, SURVIVED
3023, SURVIVED
3024, SURVIVED
3025, SURVIVED
