mutant, status
18522, SURVIVED
18523, SURVIVED
18524, SURVIVED
18526, SURVIVED
18527, SURVIVED
18528, SURVIVED
18529, SURVIVED
18530, SURVIVED
18537, SURVIVED
18539, SURVIVED
18540, SURVIVED
18541, SURVIVED
50886, SURVIVED
50887, SURVIVED
50888, SURVIVED
50889, SURVIVED
50890, SURVIVED
50891, SURVIVED
50892, SURVIVED
50893, SURVIVED
50894, SURVIVED
50895, SURVIVED
50896, SURVIVED
50897, SURVIVED
50898, SURVIVED
50899, SURVIVED
50900, SURVIVED
50901, SURVIVED
50902, SURVIVED
50903, SURVIVED
50924, SURVIVED
50925, SURVIVED
50926, SURVIVED
50927, SURVIVED
50928, SURVIVED
50929, SURVIVED
50930, SURVIVED
50931, SURVIVED
50932, SURVIVED
50933, SURVIVED
50934, SURVIVED
50935, SURVIVED
50936, SURVIVED
50937, SURVIVED
50938, SURVIVED
50939, SURVIVED
50940, SURVIVED
50941, SURVIVED
50942, SURVIVED
50943, SURVIVED
