mutant, status
673, INIT_DB_FAIL
674, INIT_DB_FAIL
675, CREATE_DB_FAIL
676, CREATE_DB_FAIL
677, CREATE_DB_FAIL
678, CREATE_DB_FAIL
679, CREATE_DB_FAIL
680, CREATE_DB_FAIL
1084, SURVIVED
1085, SURVIVED
1330, SURVIVED
1331, SURVIVED
1332, SURVIVED
1333, SURVIVED
1334, SURVIVED
1335, SURVIVED
1336, SURVIVED
1337, SURVIVED
1338, SURVIVED
1339, SURVIVED
1340, SURVIVED
1341, SURVIVED
1342, SURVIVED
1343, SURVIVED
1344, SURVIVED
1345, SURVIVED
1346, SURVIVED
1347, SURVIVED
1348, FUZZ_KILLED
1349, SURVIVED
1350, FUZZ_KILLED
1351, SURVIVED
1352, SURVIVED
1353, SURVIVED
1354, SURVIVED
1355, INIT_DB_FAIL
1356, SURVIVED
1357, INIT_DB_FAIL
1358, SURVIVED
1359, SURVIVED
1360, SURVIVED
1361, SURVIVED
1362, SURVIVED
1363, SURVIVED
1364, SURVIVED
1365, SURVIVED
1366, SURVIVED
1367, SURVIVED
1368, SURVIVED
1369, SURVIVED
1370, SURVIVED
1371, SURVIVED
1372, SURVIVED
1373, SURVIVED
1374, SURVIVED
1375, SURVIVED
1376, SURVIVED
1377, SURVIVED
1378, SURVIVED
1379, SURVIVED
1458, SURVIVED
1459, SURVIVED
1460, SURVIVED
1461, SURVIVED
1462, SURVIVED
1463, SURVIVED
