mutant, status
104, SURVIVED
105, SURVIVED
106, STDOUT_DIFF_KILL
107, SURVIVED
108, SURVIVED
111, SURVIVED
112, STDOUT_DIFF_KILL
114, SURVIVED
115, SURVIVED
128, SURVIVED
129, SURVIVED
130, SURVIVED
132, SURVIVED
133, SURVIVED
136, SURVIVED
138, SURVIVED
139, SURVIVED
143, SURVIVED
148, SURVIVED
149, SURVIVED
153, SURVIVED
157, SURVIVED
158, SURVIVED
159, SURVIVED
160, SURVIVED
161, SURVIVED
162, SURVIVED
164, SURVIVED
165, SURVIVED
168, SURVIVED
170, SURVIVED
171, SURVIVED
175, SURVIVED
180, SURVIVED
181, SURVIVED
185, SURVIVED
189, SURVIVED
190, SURVIVED
191, SURVIVED
