mutant, status
7653, INIT_DB_FAIL
7654, INIT_DB_FAIL
7655, SURVIVED
7656, INIT_DB_FAIL
7657, INIT_DB_FAIL
7658, SURVIVED
7661, SURVIVED
7664, SURVIVED
7665, INIT_DB_FAIL
7666, INIT_DB_FAIL
7668, SURVIVED
7669, SURVIVED
7670, SURVIVED
7671, SURVIVED
8065, SURVIVED
8068, STDOUT_DIFF_KILL
8069, SURVIVED
8070, STDOUT_DIFF_KILL
8071, SURVIVED
8072, STDOUT_DIFF_KILL
8073, SURVIVED
8074, STDOUT_DIFF_KILL
8075, STDOUT_DIFF_KILL
8076, STDOUT_DIFF_KILL
8077, STDOUT_DIFF_KILL
8078, STDOUT_DIFF_KILL
8079, SURVIVED
8080, STDOUT_DIFF_KILL
8081, STDOUT_DIFF_KILL
8082, STDOUT_DIFF_KILL
8097, SURVIVED
8099, SURVIVED
8100, SURVIVED
8103, SURVIVED
8120, SURVIVED
8121, SURVIVED
8122, SURVIVED
8123, SURVIVED
8124, SURVIVED
8126, SURVIVED
8127, SURVIVED
8128, SURVIVED
8129, SURVIVED
8131, SURVIVED
8132, SURVIVED
8135, SURVIVED
