mutant, status
7653, INIT_DB_FAIL
7654, INIT_DB_FAIL
7655, STDERR_DIFF_KILL
7656, INIT_DB_FAIL
7657, INIT_DB_FAIL
7658, STDERR_DIFF_KILL
7661, STDERR_DIFF_KILL
7664, STDERR_DIFF_KILL
7665, INIT_DB_FAIL
7666, INIT_DB_FAIL
7670, STDERR_DIFF_KILL
7809, STDERR_DIFF_KILL
7841, STDERR_DIFF_KILL
7845, INIT_DB_FAIL
7846, INIT_DB_FAIL
7847, STDERR_DIFF_KILL
7848, STDERR_DIFF_KILL
7849, INIT_DB_FAIL
7862, STDERR_DIFF_KILL
7864, STDERR_DIFF_KILL
7868, STDERR_DIFF_KILL
7869, INIT_DB_FAIL
7870, INIT_DB_FAIL
7871, STDERR_DIFF_KILL
8065, STDERR_DIFF_KILL
8097, STDERR_DIFF_KILL
8099, STDERR_DIFF_KILL
8100, STDERR_DIFF_KILL
8103, STDERR_DIFF_KILL
8120, STDERR_DIFF_KILL
8121, STDERR_DIFF_KILL
8122, STDERR_DIFF_KILL
8123, STDERR_DIFF_KILL
8124, STDERR_DIFF_KILL
8126, STDERR_DIFF_KILL
8127, STDERR_DIFF_KILL
8128, STDERR_DIFF_KILL
8129, STDERR_DIFF_KILL
8131, STDERR_DIFF_KILL
8132, STDERR_DIFF_KILL
8135, STDERR_DIFF_KILL
