mutant, status
7653, INIT_DB_FAIL
7654, INIT_DB_FAIL
7655, SURVIVED
7656, INIT_DB_FAIL
7657, INIT_DB_FAIL
7658, SURVIVED
7661, SURVIVED
7664, SURVIVED
7665, INIT_DB_FAIL
7666, INIT_DB_FAIL
7667, SURVIVED
7668, SURVIVED
7669, SURVIVED
7670, SURVIVED
7671, SURVIVED
7807, SURVIVED
7808, SURVIVED
7809, SURVIVED
7839, SURVIVED
7840, SURVIVED
7841, SURVIVED
7842, SURVIVED
7843, SURVIVED
7844, SURVIVED
7845, INIT_DB_FAIL
7846, INIT_DB_FAIL
7847, SURVIVED
7848, SURVIVED
7849, INIT_DB_FAIL
7862, SURVIVED
7863, STDERR_DIFF_KILL
7864, SURVIVED
7865, SURVIVED
