mutant, status
7277, STDOUT_DIFF_KILL
7653, INIT_DB_FAIL
7654, INIT_DB_FAIL
7655, SURVIVED
7656, INIT_DB_FAIL
7657, INIT_DB_FAIL
7658, SURVIVED
7661, SURVIVED
7664, SURVIVED
7665, INIT_DB_FAIL
7666, INIT_DB_FAIL
7667, SURVIVED
7668, SURVIVED
7669, SURVIVED
7670, SURVIVED
7671, SURVIVED
8060, SURVIVED
8063, SURVIVED
8064, SURVIVED
8065, SURVIVED
8085, SURVIVED
8086, SURVIVED
8087, SURVIVED
8088, SURVIVED
8089, SURVIVED
8090, SURVIVED
8092, SURVIVED
8095, SURVIVED
8096, SURVIVED
8097, SURVIVED
8099, SURVIVED
8100, SURVIVED
8103, SURVIVED
8120, SURVIVED
8121, SURVIVED
8122, SURVIVED
8123, SURVIVED
8124, SURVIVED
8126, SURVIVED
8127, SURVIVED
8128, SURVIVED
8129, SURVIVED
8131, SURVIVED
8132, SURVIVED
8135, SURVIVED
