mutant, status
7277, SURVIVED
7278, SURVIVED
7641, SURVIVED
7643, SURVIVED
7644, SURVIVED
7645, SURVIVED
7647, SURVIVED
7649, SURVIVED
7652, SURVIVED
7653, INIT_DB_FAIL
7654, INIT_DB_FAIL
7655, SURVIVED
7656, INIT_DB_FAIL
7657, INIT_DB_FAIL
7658, SURVIVED
7661, SURVIVED
7663, STDOUT_DIFF_KILL
7664, SURVIVED
7665, INIT_DB_FAIL
7666, INIT_DB_FAIL
7667, SURVIVED
7668, SURVIVED
7669, SURVIVED
7670, SURVIVED
7671, SURVIVED
7672, STDOUT_DIFF_KILL
8060, SURVIVED
8061, SURVIVED
8062, SURVIVED
8063, SURVIVED
8064, SURVIVED
8065, SURVIVED
8066, SURVIVED
8067, SURVIVED
8083, SURVIVED
8084, SURVIVED
8085, SURVIVED
8100, SURVIVED
8101, SURVIVED
8102, SURVIVED
8103, SURVIVED
8104, SURVIVED
8120, SURVIVED
8121, SURVIVED
8122, SURVIVED
8123, SURVIVED
8124, SURVIVED
8125, SURVIVED
8126, SURVIVED
8127, SURVIVED
8128, SURVIVED
8129, SURVIVED
8130, SURVIVED
8131, SURVIVED
8132, SURVIVED
8133, SURVIVED
8134, SURVIVED
8135, SURVIVED
