mutant, status
7648, STDOUT_DIFF_KILL
7653, INIT_DB_FAIL
7654, INIT_DB_FAIL
7655, SURVIVED
7656, INIT_DB_FAIL
7657, INIT_DB_FAIL
7658, SURVIVED
7661, SURVIVED
7664, SURVIVED
7665, INIT_DB_FAIL
7666, INIT_DB_FAIL
7670, SURVIVED
7762, STDOUT_DIFF_KILL
7763, STDOUT_DIFF_KILL
7764, SURVIVED
7765, STDOUT_DIFF_KILL
7766, STDOUT_DIFF_KILL
7767, STDOUT_DIFF_KILL
7768, SURVIVED
7769, SURVIVED
7770, STDOUT_DIFF_KILL
7771, STDOUT_DIFF_KILL
7772, SURVIVED
7773, SURVIVED
7774, STDOUT_DIFF_KILL
7775, SURVIVED
