mutant, status
7296, SURVIVED
7883, SURVIVED
7884, SURVIVED
7909, SURVIVED
8576, SURVIVED
8577, SURVIVED
8578, SURVIVED
8579, SURVIVED
8580, SURVIVED
8581, SURVIVED
8582, SURVIVED
8583, SURVIVED
8584, SURVIVED
8585, SURVIVED
8586, SURVIVED
8587, SURVIVED
8588, SURVIVED
8589, SURVIVED
8590, SURVIVED
8591, SURVIVED
8592, SURVIVED
8593, SURVIVED
8594, SURVIVED
8595, SURVIVED
8596, SURVIVED
8597, SURVIVED
8598, SURVIVED
8599, SURVIVED
8600, SURVIVED
8601, SURVIVED
8602, SURVIVED
8603, SURVIVED
8604, SURVIVED
8605, SURVIVED
8607, SURVIVED
8608, SURVIVED
8609, SURVIVED
8610, SURVIVED
8611, SURVIVED
8612, SURVIVED
8614, SURVIVED
8616, SURVIVED
8617, SURVIVED
8619, SURVIVED
8620, SURVIVED
8621, SURVIVED
8622, SURVIVED
8623, SURVIVED
8624, SURVIVED
8625, SURVIVED
8626, SURVIVED
8627, SURVIVED
8628, SURVIVED
8629, SURVIVED
8630, SURVIVED
9019, SURVIVED
9020, SURVIVED
9021, SURVIVED
9022, SURVIVED
9023, SURVIVED
9024, SURVIVED
9025, SURVIVED
9026, SURVIVED
9027, SURVIVED
9028, SURVIVED
9029, SURVIVED
9030, SURVIVED
9031, SURVIVED
9032, SURVIVED
9033, SURVIVED
9034, SURVIVED
9050, SURVIVED
9051, SURVIVED
9052, SURVIVED
9067, SURVIVED
9068, SURVIVED
9069, SURVIVED
9070, SURVIVED
9071, SURVIVED
