mutant, status
7277, SURVIVED
7278, STDOUT_DIFF_KILL
7641, STDOUT_DIFF_KILL
7643, STDOUT_DIFF_KILL
7644, STDOUT_DIFF_KILL
7645, STDOUT_DIFF_KILL
7647, STDOUT_DIFF_KILL
7648, SURVIVED
7649, STDOUT_DIFF_KILL
7652, STDOUT_DIFF_KILL
7653, INIT_DB_FAIL
7654, INIT_DB_FAIL
7655, SURVIVED
7656, INIT_DB_FAIL
7657, INIT_DB_FAIL
7658, SURVIVED
7661, SURVIVED
7664, SURVIVED
7665, INIT_DB_FAIL
7666, INIT_DB_FAIL
7667, SURVIVED
7668, SURVIVED
7669, SURVIVED
7670, SURVIVED
7671, SURVIVED
8060, SURVIVED
8061, RETURNCODE_DIFF_KILL
8062, RETURNCODE_DIFF_KILL
8063, SURVIVED
8064, SURVIVED
8065, SURVIVED
8066, STDOUT_DIFF_KILL
8067, STDOUT_DIFF_KILL
8083, STDOUT_DIFF_KILL
8084, STDOUT_DIFF_KILL
8085, SURVIVED
8086, SURVIVED
8087, SURVIVED
8088, SURVIVED
8089, SURVIVED
8090, SURVIVED
8091, STDOUT_DIFF_KILL
8092, SURVIVED
8093, RETURNCODE_DIFF_KILL
8094, RETURNCODE_DIFF_KILL
8095, SURVIVED
8096, SURVIVED
8097, SURVIVED
8098, STDOUT_DIFF_KILL
8099, SURVIVED
8100, SURVIVED
8101, STDOUT_DIFF_KILL
8102, STDOUT_DIFF_KILL
8103, SURVIVED
8104, STDOUT_DIFF_KILL
8120, SURVIVED
8121, SURVIVED
8122, SURVIVED
8123, SURVIVED
8124, SURVIVED
8125, STDOUT_DIFF_KILL
8126, SURVIVED
8127, SURVIVED
8128, SURVIVED
8129, SURVIVED
8130, STDOUT_DIFF_KILL
8131, SURVIVED
8132, SURVIVED
8133, STDOUT_DIFF_KILL
8134, STDOUT_DIFF_KILL
8135, SURVIVED
