mutant, status
3, SURVIVED
4, SURVIVED
5, SURVIVED
9, SURVIVED
15, SURVIVED
16, SURVIVED
17, SURVIVED
18, SURVIVED
19, SURVIVED
20, SURVIVED
21, SURVIVED
25, SURVIVED
26, SURVIVED
27, SURVIVED
28, SURVIVED
29, SURVIVED
30, SURVIVED
31, SURVIVED
32, SURVIVED
33, INIT_DB_FAIL
34, INIT_DB_FAIL
35, SURVIVED
41, SURVIVED
42, SURVIVED
43, SURVIVED
44, SURVIVED
45, INIT_DB_FAIL
46, INIT_DB_FAIL
47, SURVIVED
48, SURVIVED
49, SURVIVED
50, SURVIVED
51, SURVIVED
52, SURVIVED
206, SURVIVED
207, SURVIVED
208, SURVIVED
212, SURVIVED
213, SURVIVED
214, SURVIVED
215, SURVIVED
216, SURVIVED
217, SURVIVED
218, SURVIVED
219, SURVIVED
220, SURVIVED
221, SURVIVED
222, SURVIVED
228, SURVIVED
229, SURVIVED
230, SURVIVED
231, SURVIVED
232, SURVIVED
233, SURVIVED
234, SURVIVED
235, SURVIVED
236, SURVIVED
237, SURVIVED
238, SURVIVED
240, SURVIVED
241, SURVIVED
242, SURVIVED
243, SURVIVED
244, SURVIVED
245, SURVIVED
247, SURVIVED
248, SURVIVED
249, SURVIVED
250, SURVIVED
251, SURVIVED
252, SURVIVED
253, SURVIVED
254, SURVIVED
255, SURVIVED
256, SURVIVED
257, SURVIVED
258, SURVIVED
259, SURVIVED
260, SURVIVED
261, SURVIVED
262, SURVIVED
263, SURVIVED
264, SURVIVED
265, SURVIVED
266, SURVIVED
267, SURVIVED
268, SURVIVED
269, SURVIVED
270, SURVIVED
271, SURVIVED
272, SURVIVED
273, SURVIVED
274, SURVIVED
275, SURVIVED
276, SURVIVED
277, SURVIVED
278, SURVIVED
279, SURVIVED
280, SURVIVED
281, SURVIVED
282, SURVIVED
283, SURVIVED
