mutant, status
30846, STDERR_DIFF_KILL
30847, STDERR_DIFF_KILL
30848, STDERR_DIFF_KILL
30849, STDERR_DIFF_KILL
30850, STDERR_DIFF_KILL
30851, STDERR_DIFF_KILL
30852, STDERR_DIFF_KILL
30853, STDERR_DIFF_KILL
30854, STDERR_DIFF_KILL
30855, STDERR_DIFF_KILL
30856, STDERR_DIFF_KILL
30857, STDERR_DIFF_KILL
30858, STDERR_DIFF_KILL
30859, STDERR_DIFF_KILL
30860, STDERR_DIFF_KILL
30861, STDERR_DIFF_KILL
30862, STDERR_DIFF_KILL
30863, STDERR_DIFF_KILL
30864, STDERR_DIFF_KILL
30865, STDERR_DIFF_KILL
30866, STDERR_DIFF_KILL
30867, STDERR_DIFF_KILL
30868, STDERR_DIFF_KILL
30869, STDERR_DIFF_KILL
30870, STDERR_DIFF_KILL
30871, STDERR_DIFF_KILL
30872, STDERR_DIFF_KILL
30873, STDERR_DIFF_KILL
30874, STDERR_DIFF_KILL
30875, STDERR_DIFF_KILL
30876, STDERR_DIFF_KILL
30877, STDERR_DIFF_KILL
30878, RETURNCODE_DIFF_KILL
