mutant, status
19690, SURVIVED
19691, SURVIVED
19692, SURVIVED
19693, SURVIVED
19694, SURVIVED
19695, SURVIVED
19696, SURVIVED
19697, SURVIVED
19698, SURVIVED
19699, SURVIVED
19700, SURVIVED
19701, SURVIVED
19702, SURVIVED
19703, SURVIVED
19704, SURVIVED
19705, SURVIVED
19706, SURVIVED
19707, SURVIVED
19708, SURVIVED
19709, SURVIVED
19710, SURVIVED
19711, SURVIVED
19712, SURVIVED
19713, SURVIVED
19714, SURVIVED
19715, SURVIVED
19716, SURVIVED
19717, SURVIVED
19718, SURVIVED
19719, SURVIVED
19720, SURVIVED
19721, SURVIVED
19722, SURVIVED
19723, SURVIVED
19724, SURVIVED
19725, SURVIVED
19726, SURVIVED
19727, SURVIVED
19728, SURVIVED
19729, SURVIVED
19730, SURVIVED
19731, SURVIVED
19732, SURVIVED
19733, SURVIVED
19734, SURVIVED
19735, SURVIVED
19736, SURVIVED
19737, SURVIVED
19738, SURVIVED
19739, SURVIVED
19740, SURVIVED
19741, SURVIVED
19742, SURVIVED
19743, SURVIVED
19744, SURVIVED
19745, SURVIVED
19746, SURVIVED
19747, SURVIVED
19748, SURVIVED
19749, SURVIVED
19750, SURVIVED
19751, SURVIVED
19752, SURVIVED
19753, SURVIVED
19754, SURVIVED
19755, SURVIVED
19756, SURVIVED
19757, SURVIVED
19758, SURVIVED
19759, SURVIVED
19760, SURVIVED
19761, SURVIVED
19762, SURVIVED
19763, SURVIVED
19764, SURVIVED
19765, SURVIVED
19766, SURVIVED
19767, SURVIVED
19768, SURVIVED
19769, SURVIVED
19770, SURVIVED
19771, SURVIVED
19772, SURVIVED
46960, STDOUT_DIFF_KILL
46989, SURVIVED
