mutant, status
612, SURVIVED
613, SURVIVED
614, SURVIVED
615, SURVIVED
616, SURVIVED
617, SURVIVED
618, SURVIVED
619, SURVIVED
620, SURVIVED
621, SURVIVED
622, SURVIVED
623, SURVIVED
624, SURVIVED
625, SURVIVED
626, SURVIVED
627, SURVIVED
628, SURVIVED
629, SURVIVED
630, SURVIVED
882, SURVIVED
885, SURVIVED
886, SURVIVED
887, SURVIVED
888, SURVIVED
889, SURVIVED
890, SURVIVED
891, SURVIVED
892, SURVIVED
893, SURVIVED
894, SURVIVED
895, SURVIVED
896, SURVIVED
897, SURVIVED
898, SURVIVED
899, SURVIVED
900, SURVIVED
901, SURVIVED
902, SURVIVED
903, SURVIVED
904, SURVIVED
905, SURVIVED
906, SURVIVED
907, SURVIVED
908, SURVIVED
909, SURVIVED
910, SURVIVED
911, SURVIVED
912, SURVIVED
913, SURVIVED
914, SURVIVED
915, SURVIVED
916, SURVIVED
917, SURVIVED
918, SURVIVED
919, SURVIVED
2288, SURVIVED
2289, STDOUT_DIFF_KILL
2290, SURVIVED
2291, SURVIVED
2292, SURVIVED
2293, SURVIVED
2294, SURVIVED
2295, SURVIVED
2297, RETURNCODE_DIFF_KILL
