mutant, status
7413, SURVIVED
7415, SURVIVED
7416, SURVIVED
7417, SURVIVED
7418, SURVIVED
7419, SURVIVED
7420, SURVIVED
7421, SURVIVED
7422, SURVIVED
7423, SURVIVED
7424, SURVIVED
7425, SURVIVED
7426, SURVIVED
7427, SURVIVED
7428, SURVIVED
7429, SURVIVED
7430, SURVIVED
7431, SURVIVED
7432, SURVIVED
7436, SURVIVED
8080, SURVIVED
8081, SURVIVED
8082, SURVIVED
8083, SURVIVED
8084, SURVIVED
8085, SURVIVED
8086, SURVIVED
8087, SURVIVED
8088, SURVIVED
8089, SURVIVED
8090, SURVIVED
8091, SURVIVED
8092, SURVIVED
8093, SURVIVED
46989, SURVIVED
