mutant, status
4165, SURVIVED
5745, SURVIVED
5746, STDOUT_DIFF_KILL
5747, SURVIVED
5748, SURVIVED
5749, SURVIVED
5750, SURVIVED
5751, SURVIVED
5752, SURVIVED
5753, SURVIVED
5754, SURVIVED
5755, SURVIVED
5756, STDOUT_DIFF_KILL
5757, SURVIVED
5758, SURVIVED
5759, SURVIVED
5760, STDOUT_DIFF_KILL
5761, STDOUT_DIFF_KILL
5762, STDOUT_DIFF_KILL
5763, STDOUT_DIFF_KILL
5764, STDOUT_DIFF_KILL
5765, STDOUT_DIFF_KILL
5766, SURVIVED
5767, SURVIVED
5768, SURVIVED
5769, SURVIVED
5770, SURVIVED
5771, STDOUT_DIFF_KILL
5772, STDOUT_DIFF_KILL
5773, SURVIVED
5774, SURVIVED
5775, STDOUT_DIFF_KILL
5776, STDOUT_DIFF_KILL
5777, STDOUT_DIFF_KILL
5787, STDOUT_DIFF_KILL
5788, STDOUT_DIFF_KILL
5789, STDOUT_DIFF_KILL
5790, STDOUT_DIFF_KILL
5791, STDOUT_DIFF_KILL
5792, STDOUT_DIFF_KILL
5793, STDOUT_DIFF_KILL
5794, STDOUT_DIFF_KILL
5795, STDOUT_DIFF_KILL
5796, STDOUT_DIFF_KILL
5797, STDOUT_DIFF_KILL
5807, STDOUT_DIFF_KILL
5808, STDOUT_DIFF_KILL
5809, STDOUT_DIFF_KILL
5810, RETURNCODE_DIFF_KILL
