mutant, status
987, SURVIVED
988, SURVIVED
989, SURVIVED
990, SURVIVED
991, SURVIVED
992, SURVIVED
993, SURVIVED
994, SURVIVED
995, SURVIVED
996, SURVIVED
997, SURVIVED
998, SURVIVED
999, SURVIVED
1000, SURVIVED
1005, SURVIVED
1006, SURVIVED
1079, SURVIVED
1080, SURVIVED
1081, SURVIVED
1082, SURVIVED
1083, SURVIVED
1084, SURVIVED
1085, SURVIVED
1086, SURVIVED
1087, SURVIVED
1088, SURVIVED
1089, SURVIVED
1092, SURVIVED
1093, SURVIVED
1094, SURVIVED
1095, SURVIVED
1096, SURVIVED
1097, SURVIVED
1098, SURVIVED
1099, SURVIVED
1100, SURVIVED
1101, SURVIVED
1102, SURVIVED
1103, SURVIVED
1104, SURVIVED
1105, SURVIVED
1106, SURVIVED
1107, SURVIVED
1108, SURVIVED
1109, SURVIVED
1110, SURVIVED
1111, SURVIVED
1112, SURVIVED
1113, SURVIVED
1114, SURVIVED
1115, SURVIVED
1116, SURVIVED
1117, SURVIVED
1118, SURVIVED
1119, SURVIVED
1120, SURVIVED
1121, SURVIVED
1122, SURVIVED
1123, SURVIVED
1124, SURVIVED
1125, SURVIVED
1126, SURVIVED
1127, SURVIVED
1128, SURVIVED
1869, SURVIVED
1870, SURVIVED
1871, SURVIVED
1872, SURVIVED
2315, SURVIVED
2316, SURVIVED
2317, SURVIVED
2318, SURVIVED
2319, SURVIVED
2320, SURVIVED
2321, SURVIVED
2322, SURVIVED
2323, SURVIVED
2324, SURVIVED
2325, SURVIVED
2326, SURVIVED
2327, SURVIVED
2328, SURVIVED
2329, SURVIVED
2330, SURVIVED
2331, SURVIVED
2332, SURVIVED
2333, SURVIVED
2334, SURVIVED
2335, SURVIVED
2336, SURVIVED
2337, SURVIVED
2338, SURVIVED
2339, SURVIVED
2340, SURVIVED
2341, SURVIVED
2342, SURVIVED
2343, SURVIVED
2344, SURVIVED
2345, SURVIVED
2346, SURVIVED
2347, SURVIVED
2348, SURVIVED
2349, SURVIVED
2350, SURVIVED
2351, SURVIVED
2352, SURVIVED
2353, SURVIVED
2354, SURVIVED
2355, SURVIVED
2356, SURVIVED
2357, SURVIVED
2358, SURVIVED
2359, SURVIVED
2360, SURVIVED
2361, SURVIVED
2362, SURVIVED
2363, SURVIVED
2364, SURVIVED
2365, SURVIVED
2366, SURVIVED
2367, SURVIVED
2368, SURVIVED
2369, SURVIVED
2370, SURVIVED
2371, SURVIVED
2372, SURVIVED
2373, SURVIVED
2374, SURVIVED
2375, SURVIVED
2376, SURVIVED
2377, SURVIVED
2378, SURVIVED
2379, SURVIVED
2380, SURVIVED
2381, SURVIVED
2382, SURVIVED
2383, SURVIVED
2384, SURVIVED
2385, SURVIVED
2386, SURVIVED
2387, SURVIVED
2388, SURVIVED
2389, SURVIVED
2390, SURVIVED
2391, SURVIVED
2392, SURVIVED
2393, SURVIVED
2394, SURVIVED
2395, SURVIVED
2396, SURVIVED
2397, SURVIVED
2398, SURVIVED
2399, SURVIVED
2400, SURVIVED
2401, SURVIVED
2402, SURVIVED
2403, SURVIVED
2404, SURVIVED
2405, SURVIVED
2406, SURVIVED
2407, SURVIVED
2408, SURVIVED
2409, SURVIVED
2410, SURVIVED
2411, SURVIVED
2412, SURVIVED
2413, SURVIVED
2430, SURVIVED
2431, SURVIVED
2432, SURVIVED
2433, SURVIVED
2434, SURVIVED
2435, SURVIVED
2436, SURVIVED
2437, SURVIVED
2438, SURVIVED
2439, SURVIVED
2440, SURVIVED
2441, SURVIVED
2442, SURVIVED
2443, SURVIVED
2444, SURVIVED
2445, SURVIVED
2446, SURVIVED
2447, SURVIVED
2448, SURVIVED
2449, SURVIVED
2450, SURVIVED
2451, SURVIVED
2452, SURVIVED
2453, SURVIVED
2454, SURVIVED
2455, SURVIVED
2456, SURVIVED
2457, SURVIVED
2458, SURVIVED
2459, SURVIVED
2460, SURVIVED
2461, SURVIVED
2462, SURVIVED
2463, SURVIVED
2464, SURVIVED
2638, SURVIVED
2639, SURVIVED
2640, SURVIVED
2641, SURVIVED
2642, SURVIVED
2643, SURVIVED
2644, SURVIVED
2645, SURVIVED
2646, SURVIVED
2647, SURVIVED
2648, SURVIVED
2649, SURVIVED
2650, SURVIVED
2651, SURVIVED
2652, SURVIVED
2662, SURVIVED
2663, SURVIVED
2664, SURVIVED
2665, SURVIVED
2666, SURVIVED
2667, SURVIVED
2668, SURVIVED
2669, SURVIVED
2670, SURVIVED
2671, SURVIVED
2672, SURVIVED
2673, SURVIVED
2674, SURVIVED
2675, SURVIVED
2676, SURVIVED
2677, SURVIVED
2678, SURVIVED
2679, SURVIVED
2680, SURVIVED
2681, SURVIVED
2682, SURVIVED
2683, SURVIVED
2703, SURVIVED
2704, SURVIVED
2705, SURVIVED
2706, SURVIVED
2707, SURVIVED
2708, SURVIVED
2709, SURVIVED
2710, SURVIVED
2711, SURVIVED
2712, SURVIVED
2713, SURVIVED
2714, SURVIVED
2715, SURVIVED
2716, SURVIVED
2717, SURVIVED
2718, SURVIVED
2719, SURVIVED
2720, SURVIVED
2721, SURVIVED
2722, SURVIVED
2723, SURVIVED
2724, SURVIVED
2725, SURVIVED
2726, SURVIVED
2727, SURVIVED
2728, SURVIVED
2729, SURVIVED
2730, SURVIVED
2731, SURVIVED
2732, SURVIVED
2733, SURVIVED
2734, SURVIVED
2735, SURVIVED
2736, SURVIVED
2737, SURVIVED
2738, SURVIVED
2739, SURVIVED
2740, SURVIVED
2741, SURVIVED
2742, SURVIVED
2743, SURVIVED
3322, SURVIVED
3323, SURVIVED
3324, SURVIVED
3325, SURVIVED
3326, SURVIVED
3327, SURVIVED
3328, SURVIVED
3329, SURVIVED
3330, SURVIVED
3331, SURVIVED
3332, SURVIVED
3333, SURVIVED
3334, SURVIVED
3335, SURVIVED
3336, SURVIVED
3337, SURVIVED
3338, SURVIVED
3339, SURVIVED
3340, SURVIVED
3341, SURVIVED
3342, SURVIVED
3343, SURVIVED
3344, SURVIVED
3345, SURVIVED
3346, SURVIVED
3347, SURVIVED
3348, SURVIVED
3349, SURVIVED
3350, SURVIVED
3351, SURVIVED
3352, SURVIVED
3353, SURVIVED
3354, SURVIVED
3355, SURVIVED
3356, SURVIVED
3357, SURVIVED
3471, SURVIVED
3472, SURVIVED
3473, SURVIVED
3474, SURVIVED
3475, SURVIVED
3476, SURVIVED
3477, SURVIVED
3478, SURVIVED
3479, SURVIVED
3480, SURVIVED
3481, SURVIVED
3482, SURVIVED
3483, SURVIVED
3484, SURVIVED
3485, SURVIVED
3486, SURVIVED
3487, SURVIVED
3488, SURVIVED
3489, SURVIVED
3490, SURVIVED
3491, SURVIVED
3492, SURVIVED
3493, SURVIVED
3494, SURVIVED
3495, SURVIVED
3496, SURVIVED
3497, SURVIVED
3498, SURVIVED
3499, SURVIVED
3500, SURVIVED
3501, SURVIVED
3502, SURVIVED
3503, SURVIVED
3504, SURVIVED
3505, SURVIVED
3506, SURVIVED
3507, SURVIVED
3508, SURVIVED
3509, SURVIVED
3510, SURVIVED
3511, SURVIVED
3512, SURVIVED
