mutant, status
987, SURVIVED
988, SURVIVED
989, SURVIVED
990, SURVIVED
991, SURVIVED
992, STDOUT_DIFF_KILL
993, SURVIVED
994, STDOUT_DIFF_KILL
995, STDOUT_DIFF_KILL
996, STDOUT_DIFF_KILL
997, SURVIVED
998, STDOUT_DIFF_KILL
999, STDOUT_DIFF_KILL
1000, STDOUT_DIFF_KILL
1005, STDOUT_DIFF_KILL
1006, SURVIVED
1079, STDOUT_DIFF_KILL
1080, STDOUT_DIFF_KILL
1081, STDOUT_DIFF_KILL
1082, STDOUT_DIFF_KILL
1083, SURVIVED
1084, STDOUT_DIFF_KILL
1085, SURVIVED
1086, STDOUT_DIFF_KILL
1087, STDOUT_DIFF_KILL
1088, SURVIVED
1089, SURVIVED
1092, SURVIVED
1093, SURVIVED
1094, SURVIVED
1095, SURVIVED
1096, SURVIVED
1097, SURVIVED
1098, SURVIVED
1099, STDOUT_DIFF_KILL
1100, STDOUT_DIFF_KILL
1101, STDOUT_DIFF_KILL
1102, STDOUT_DIFF_KILL
1103, STDOUT_DIFF_KILL
1104, STDOUT_DIFF_KILL
1105, STDOUT_DIFF_KILL
1106, STDOUT_DIFF_KILL
1107, SURVIVED
1108, SURVIVED
1109, SURVIVED
1110, SURVIVED
1111, SURVIVED
1112, SURVIVED
1113, SURVIVED
1114, SURVIVED
1115, STDOUT_DIFF_KILL
1116, STDOUT_DIFF_KILL
1117, STDOUT_DIFF_KILL
1118, SURVIVED
1119, STDOUT_DIFF_KILL
1120, SURVIVED
1121, SURVIVED
1122, SURVIVED
1123, SURVIVED
1124, SURVIVED
1125, SURVIVED
1126, SURVIVED
1127, SURVIVED
1128, SURVIVED
1869, STDOUT_DIFF_KILL
1870, TIMEOUT_KILL
