mutant, status
4849, INIT_DB_FAIL
4850, STDERR_DIFF_KILL
4851, STDERR_DIFF_KILL
4852, INIT_DB_FAIL
4853, STDERR_DIFF_KILL
4854, RETURNCODE_DIFF_KILL
4855, STDERR_DIFF_KILL
4856, RETURNCODE_DIFF_KILL
4857, RETURNCODE_DIFF_KILL
4858, STDERR_DIFF_KILL
4859, STDERR_DIFF_KILL
4860, STDERR_DIFF_KILL
4861, STDERR_DIFF_KILL
4862, STDERR_DIFF_KILL
4863, RETURNCODE_DIFF_KILL
4866, STDERR_DIFF_KILL
4867, STDERR_DIFF_KILL
4868, STDERR_DIFF_KILL
4869, STDERR_DIFF_KILL
23878, SURVIVED
23879, SURVIVED
23880, SURVIVED
60192, SURVIVED
