mutant, status
1339, SURVIVED
1340, SURVIVED
1341, SURVIVED
1342, SURVIVED
1343, SURVIVED
1344, SURVIVED
1345, SURVIVED
1346, SURVIVED
1347, SURVIVED
1348, SURVIVED
1349, SURVIVED
1350, SURVIVED
1354, SURVIVED
1355, SURVIVED
1356, SURVIVED
1357, SURVIVED
1358, SURVIVED
1359, SURVIVED
1381, SURVIVED
1382, SURVIVED
1383, SURVIVED
1384, SURVIVED
1385, SURVIVED
1386, SURVIVED
1387, SURVIVED
1388, SURVIVED
1389, SURVIVED
1390, SURVIVED
1391, SURVIVED
1392, SURVIVED
1393, SURVIVED
1600, SURVIVED
4728, SURVIVED
4988, STDERR_DIFF_KILL
4989, STDERR_DIFF_KILL
4990, SURVIVED
4991, SURVIVED
4992, SURVIVED
4993, SURVIVED
4994, SURVIVED
5095, SURVIVED
5096, SURVIVED
5097, SURVIVED
5098, SURVIVED
5099, SURVIVED
5100, SURVIVED
5101, SURVIVED
5102, SURVIVED
5103, SURVIVED
5104, SURVIVED
5105, SURVIVED
5106, SURVIVED
5107, SURVIVED
5108, SURVIVED
5109, SURVIVED
5110, SURVIVED
5111, SURVIVED
5112, SURVIVED
5113, SURVIVED
5114, SURVIVED
5115, SURVIVED
5116, SURVIVED
5117, SURVIVED
5118, SURVIVED
5119, SURVIVED
5120, SURVIVED
5121, SURVIVED
5122, SURVIVED
5123, SURVIVED
5124, SURVIVED
5125, SURVIVED
5126, SURVIVED
5127, SURVIVED
5128, SURVIVED
5129, SURVIVED
5130, SURVIVED
5131, SURVIVED
5132, SURVIVED
5133, SURVIVED
5134, SURVIVED
5135, SURVIVED
5136, SURVIVED
5137, SURVIVED
5169, SURVIVED
5171, SURVIVED
5174, SURVIVED
5177, SURVIVED
5178, SURVIVED
5182, SURVIVED
5352, SURVIVED
5353, SURVIVED
5354, SURVIVED
5355, SURVIVED
5356, SURVIVED
5357, SURVIVED
5358, SURVIVED
5359, SURVIVED
5360, SURVIVED
5370, SURVIVED
5371, SURVIVED
5372, SURVIVED
5373, SURVIVED
5374, SURVIVED
5375, SURVIVED
5376, SURVIVED
5377, SURVIVED
5378, SURVIVED
5379, SURVIVED
5380, SURVIVED
5381, SURVIVED
5382, SURVIVED
5383, SURVIVED
5384, SURVIVED
5385, SURVIVED
5386, SURVIVED
5387, SURVIVED
5388, SURVIVED
5389, SURVIVED
5390, SURVIVED
5391, SURVIVED
5392, SURVIVED
5393, SURVIVED
5394, SURVIVED
5395, SURVIVED
5396, SURVIVED
5397, SURVIVED
5398, SURVIVED
5399, SURVIVED
5400, SURVIVED
5401, SURVIVED
5402, SURVIVED
5403, SURVIVED
5404, SURVIVED
5405, SURVIVED
5406, SURVIVED
5407, SURVIVED
5408, SURVIVED
5409, SURVIVED
5410, SURVIVED
5411, SURVIVED
5412, SURVIVED
5413, SURVIVED
5414, SURVIVED
5415, SURVIVED
5416, SURVIVED
5417, SURVIVED
5418, SURVIVED
5419, SURVIVED
5420, SURVIVED
5421, SURVIVED
5422, SURVIVED
5423, SURVIVED
5424, SURVIVED
5425, SURVIVED
5426, SURVIVED
5427, SURVIVED
5428, SURVIVED
6533, SURVIVED
6534, INIT_DB_FAIL
6535, SURVIVED
6536, SURVIVED
6537, INIT_DB_FAIL
6538, SURVIVED
6539, STDOUT_DIFF_KILL
6540, INIT_DB_FAIL
6541, SURVIVED
6542, SURVIVED
6543, SURVIVED
6544, SURVIVED
6545, SURVIVED
6546, SURVIVED
6547, SURVIVED
6548, SURVIVED
6549, SURVIVED
6550, SURVIVED
6551, SURVIVED
6552, SURVIVED
6553, SURVIVED
6554, SURVIVED
