mutant, status
4849, SURVIVED
4850, SURVIVED
4851, SURVIVED
4852, INIT_DB_FAIL
4853, SURVIVED
4854, SURVIVED
4855, SURVIVED
4856, SURVIVED
4857, SURVIVED
4858, SURVIVED
4859, SURVIVED
4860, SURVIVED
4861, SURVIVED
4862, SURVIVED
4863, SURVIVED
4864, STDERR_DIFF_KILL
4865, STDERR_DIFF_KILL
4866, SURVIVED
4867, SURVIVED
4868, SURVIVED
4869, SURVIVED
5156, STDERR_DIFF_KILL
5157, STDERR_DIFF_KILL
5158, SURVIVED
5159, STDERR_DIFF_KILL
5160, SURVIVED
5161, INIT_DB_FAIL
5162, INIT_DB_FAIL
5163, SURVIVED
5164, STDERR_DIFF_KILL
5165, STDERR_DIFF_KILL
5166, STDERR_DIFF_KILL
5167, STDERR_DIFF_KILL
5168, STDERR_DIFF_KILL
5169, SURVIVED
5170, STDERR_DIFF_KILL
5171, SURVIVED
5172, STDERR_DIFF_KILL
5173, STDERR_DIFF_KILL
5174, SURVIVED
5175, SURVIVED
5176, STDERR_DIFF_KILL
5177, SURVIVED
5178, SURVIVED
5179, STDERR_DIFF_KILL
5180, STDOUT_DIFF_KILL
5181, STDOUT_DIFF_KILL
5182, SURVIVED
5183, RETURNCODE_DIFF_KILL
5184, STDOUT_DIFF_KILL
5185, STDERR_DIFF_KILL
5186, RETURNCODE_DIFF_KILL
23878, SURVIVED
23879, SURVIVED
23880, SURVIVED
