mutant, status
52921, INIT_DB_FAIL
52922, INIT_DB_FAIL
53269, RETURNCODE_DIFF_KILL
53270, STDOUT_DIFF_KILL
53271, RETURNCODE_DIFF_KILL
53272, RETURNCODE_DIFF_KILL
53273, INIT_DB_FAIL
53274, INIT_DB_FAIL
53275, RETURNCODE_DIFF_KILL
53276, RETURNCODE_DIFF_KILL
53277, INIT_DB_FAIL
53278, INIT_DB_FAIL
53279, RETURNCODE_DIFF_KILL
53280, RETURNCODE_DIFF_KILL
53281, RETURNCODE_DIFF_KILL
53282, INIT_DB_FAIL
53283, INIT_DB_FAIL
53284, RETURNCODE_DIFF_KILL
53285, RETURNCODE_DIFF_KILL
53286, INIT_DB_FAIL
53287, INIT_DB_FAIL
53288, RETURNCODE_DIFF_KILL
53289, INIT_DB_FAIL
53290, INIT_DB_FAIL
53291, RETURNCODE_DIFF_KILL
53292, SURVIVED
53293, INIT_DB_FAIL
53294, INIT_DB_FAIL
53295, SURVIVED
53296, INIT_DB_FAIL
53297, INIT_DB_FAIL
53298, SURVIVED
53299, SURVIVED
53300, INIT_DB_FAIL
53301, INIT_DB_FAIL
53302, SURVIVED
53303, INIT_DB_FAIL
