mutant, status
1380, SURVIVED
1381, FUZZ_KILLED
1382, SURVIVED
1383, SURVIVED
1384, FUZZ_KILLED
1385, SURVIVED
1386, SURVIVED
1387, SURVIVED
1388, SURVIVED
1389, SURVIVED
1390, SURVIVED
1391, SURVIVED
1392, FUZZ_KILLED
1393, PG_CTL_FAIL
1394, FUZZ_KILLED
1395, PG_CTL_FAIL
1396, SURVIVED
1397, FUZZ_KILLED
1398, PG_CTL_FAIL
1399, PG_CTL_FAIL
1400, SURVIVED
1401, FUZZ_KILLED
1402, SURVIVED
1403, SURVIVED
1404, SURVIVED
1405, SURVIVED
1406, SURVIVED
1407, FUZZ_KILLED
1408, PG_CTL_FAIL
1409, PG_CTL_FAIL
1410, PG_CTL_FAIL
1411, SURVIVED
1412, SURVIVED
1413, FUZZ_KILLED
1414, SURVIVED
1415, SURVIVED
1416, FUZZ_KILLED
1417, SURVIVED
1418, SURVIVED
1419, SURVIVED
1420, SURVIVED
1421, SURVIVED
1422, SURVIVED
1423, SURVIVED
1424, FUZZ_KILLED
1425, SURVIVED
1426, FUZZ_KILLED
1427, SURVIVED
1428, SURVIVED
1429, FUZZ_KILLED
1430, PG_CTL_FAIL
1431, SURVIVED
1432, SURVIVED
1433, FUZZ_KILLED
1434, SURVIVED
1435, SURVIVED
1436, SURVIVED
1437, SURVIVED
1438, SURVIVED
1439, FUZZ_KILLED
1440, SURVIVED
1441, SURVIVED
1442, FUZZ_KILLED
1443, PG_CTL_FAIL
1444, SURVIVED
1445, SURVIVED
1446, SURVIVED
1447, SURVIVED
1448, SURVIVED
1449, SURVIVED
1450, FUZZ_KILLED
1451, PG_CTL_FAIL
1452, PG_CTL_FAIL
1453, PG_CTL_FAIL
1454, SURVIVED
1455, SURVIVED
1456, SURVIVED
1457, SURVIVED
1458, SURVIVED
1459, SURVIVED
1460, SURVIVED
1461, SURVIVED
1462, INIT_DB_FAIL
1463, INIT_DB_FAIL
1464, SURVIVED
1465, SURVIVED
1466, FUZZ_KILLED
1467, SURVIVED
1468, SURVIVED
1469, SURVIVED
1470, SURVIVED
1471, SURVIVED
1472, FUZZ_KILLED
1473, PG_CTL_FAIL
1474, SURVIVED
5344, SURVIVED
5345, SURVIVED
5346, SURVIVED
5347, SURVIVED
5348, SURVIVED
5349, SURVIVED
5350, SURVIVED
5353, SURVIVED
5354, SURVIVED
5355, SURVIVED
5356, SURVIVED
5357, SURVIVED
5358, SURVIVED
5359, SURVIVED
5360, SURVIVED
5361, SURVIVED
5362, SURVIVED
5363, SURVIVED
5364, SURVIVED
5365, SURVIVED
5366, SURVIVED
5367, SURVIVED
5368, SURVIVED
5369, SURVIVED
5370, SURVIVED
6666, SURVIVED
6667, SURVIVED
6668, SURVIVED
6669, SURVIVED
6670, SURVIVED
6671, SURVIVED
6672, SURVIVED
6673, SURVIVED
6674, SURVIVED
6675, SURVIVED
6676, SURVIVED
6677, SURVIVED
6678, SURVIVED
6679, SURVIVED
6680, SURVIVED
6681, SURVIVED
6682, SURVIVED
6683, SURVIVED
6684, SURVIVED
6685, SURVIVED
6686, SURVIVED
6687, SURVIVED
6688, SURVIVED
6689, SURVIVED
6690, SURVIVED
6691, SURVIVED
6692, SURVIVED
6693, SURVIVED
6694, SURVIVED
6695, SURVIVED
6696, SURVIVED
6697, SURVIVED
6698, SURVIVED
6699, SURVIVED
6700, SURVIVED
6701, SURVIVED
6702, SURVIVED
6703, SURVIVED
6704, SURVIVED
6705, SURVIVED
6706, SURVIVED
6707, SURVIVED
6708, SURVIVED
6709, SURVIVED
6710, SURVIVED
6711, SURVIVED
6712, SURVIVED
6713, SURVIVED
6714, SURVIVED
6715, SURVIVED
6716, SURVIVED
6717, SURVIVED
6718, SURVIVED
6719, SURVIVED
6720, SURVIVED
6721, SURVIVED
6722, SURVIVED
6723, SURVIVED
6724, SURVIVED
6725, SURVIVED
6726, SURVIVED
6727, SURVIVED
6728, SURVIVED
6729, SURVIVED
6730, SURVIVED
