mutant, status
1380, SURVIVED
1382, SURVIVED
1383, SURVIVED
1385, SURVIVED
1386, SURVIVED
1387, SURVIVED
1388, SURVIVED
1389, SURVIVED
1390, SURVIVED
1391, SURVIVED
1393, SURVIVED
1395, SURVIVED
1396, SURVIVED
1398, FUZZ_KILLED
1399, SURVIVED
1400, SURVIVED
1402, SURVIVED
1403, SURVIVED
1404, SURVIVED
1405, SURVIVED
1406, SURVIVED
1408, SURVIVED
1409, SURVIVED
1410, FUZZ_KILLED
1411, PG_CTL_FAIL
1412, SURVIVED
1414, SURVIVED
1415, SURVIVED
1417, SURVIVED
1418, SURVIVED
1419, SURVIVED
1420, SURVIVED
1421, SURVIVED
1422, SURVIVED
1423, SURVIVED
1425, SURVIVED
1427, SURVIVED
1428, SURVIVED
1430, FUZZ_KILLED
1431, SURVIVED
1432, SURVIVED
1434, SURVIVED
1435, SURVIVED
1436, SURVIVED
1437, SURVIVED
1438, SURVIVED
1440, SURVIVED
1441, SURVIVED
1443, SURVIVED
1444, SURVIVED
1445, SURVIVED
1446, SURVIVED
1447, SURVIVED
1448, SURVIVED
1449, SURVIVED
1451, SURVIVED
1452, SURVIVED
1453, FUZZ_KILLED
1454, SURVIVED
1455, SURVIVED
1456, SURVIVED
1457, SURVIVED
1458, SURVIVED
1459, SURVIVED
1460, SURVIVED
1461, SURVIVED
1464, SURVIVED
1465, SURVIVED
1467, SURVIVED
1468, SURVIVED
1469, SURVIVED
1470, SURVIVED
1471, SURVIVED
1473, SURVIVED
1474, SURVIVED
5344, SURVIVED
5345, SURVIVED
5346, SURVIVED
5347, SURVIVED
5348, SURVIVED
5349, SURVIVED
5350, SURVIVED
5353, SURVIVED
5354, SURVIVED
5355, SURVIVED
5356, SURVIVED
5357, SURVIVED
5358, SURVIVED
5359, SURVIVED
5360, SURVIVED
5361, SURVIVED
5362, SURVIVED
5363, SURVIVED
5364, SURVIVED
5365, SURVIVED
5366, SURVIVED
5367, SURVIVED
5368, SURVIVED
5369, SURVIVED
5370, SURVIVED
8431, SURVIVED
8432, SURVIVED
8433, SURVIVED
8434, SURVIVED
8435, SURVIVED
8436, SURVIVED
8437, SURVIVED
8438, SURVIVED
8439, SURVIVED
8440, SURVIVED
8441, SURVIVED
8442, SURVIVED
8443, SURVIVED
8444, SURVIVED
8445, SURVIVED
8446, SURVIVED
8447, SURVIVED
8448, SURVIVED
8449, SURVIVED
8451, SURVIVED
8452, SURVIVED
8453, SURVIVED
8455, SURVIVED
8738, SURVIVED
8740, SURVIVED
8741, SURVIVED
8742, SURVIVED
8743, SURVIVED
8744, SURVIVED
8745, SURVIVED
8746, SURVIVED
8747, SURVIVED
8748, SURVIVED
8749, SURVIVED
8750, SURVIVED
8751, SURVIVED
8752, SURVIVED
