mutant, status
91, SURVIVED
92, SURVIVED
93, SURVIVED
94, SURVIVED
95, SURVIVED
96, INIT_DB_FAIL
97, SURVIVED
98, SURVIVED
99, SURVIVED
100, SURVIVED
101, SURVIVED
102, SURVIVED
192, SURVIVED
193, SURVIVED
194, SURVIVED
195, SURVIVED
208, SURVIVED
209, SURVIVED
210, SURVIVED
211, SURVIVED
212, SURVIVED
213, SURVIVED
214, SURVIVED
215, SURVIVED
216, SURVIVED
217, SURVIVED
218, INIT_DB_FAIL
219, INIT_DB_FAIL
322, SURVIVED
323, SURVIVED
324, SURVIVED
325, SURVIVED
326, SURVIVED
327, SURVIVED
337, SURVIVED
338, SURVIVED
339, SURVIVED
342, SURVIVED
343, SURVIVED
345, SURVIVED
350, SURVIVED
351, INIT_DB_FAIL
352, INIT_DB_FAIL
353, SURVIVED
354, SURVIVED
355, SURVIVED
356, SURVIVED
357, SURVIVED
358, SURVIVED
359, SURVIVED
360, INIT_DB_FAIL
361, SURVIVED
362, SURVIVED
363, INIT_DB_FAIL
364, INIT_DB_FAIL
365, SURVIVED
366, SURVIVED
367, INIT_DB_FAIL
368, INIT_DB_FAIL
369, SURVIVED
370, SURVIVED
371, SURVIVED
2784, SURVIVED
2785, SURVIVED
2786, SURVIVED
2787, SURVIVED
2788, SURVIVED
2789, SURVIVED
2790, SURVIVED
2791, SURVIVED
2792, SURVIVED
2793, SURVIVED
2794, SURVIVED
2795, SURVIVED
2796, SURVIVED
2797, SURVIVED
2798, SURVIVED
2799, SURVIVED
2800, SURVIVED
2801, SURVIVED
2802, SURVIVED
2803, SURVIVED
2804, SURVIVED
2805, SURVIVED
2806, SURVIVED
2807, SURVIVED
3212, INIT_DB_FAIL
3340, INIT_DB_FAIL
3341, INIT_DB_FAIL
3342, INIT_DB_FAIL
3343, INIT_DB_FAIL
3344, INIT_DB_FAIL
3345, INIT_DB_FAIL
3346, SURVIVED
3347, SURVIVED
3348, INIT_DB_FAIL
3382, SURVIVED
3383, SURVIVED
3384, SURVIVED
3385, SURVIVED
3386, SURVIVED
3387, SURVIVED
3388, SURVIVED
3532, SURVIVED
3533, SURVIVED
3534, SURVIVED
3535, SURVIVED
3536, SURVIVED
3537, SURVIVED
3538, SURVIVED
3545, INIT_DB_FAIL
3546, INIT_DB_FAIL
3547, INIT_DB_FAIL
3548, INIT_DB_FAIL
3549, INIT_DB_FAIL
3550, INIT_DB_FAIL
4374, SURVIVED
4375, SURVIVED
4376, SURVIVED
4377, SURVIVED
4378, SURVIVED
4379, SURVIVED
4380, SURVIVED
4381, SURVIVED
4382, SURVIVED
4383, SURVIVED
4384, SURVIVED
4385, SURVIVED
4386, SURVIVED
4387, SURVIVED
4388, SURVIVED
4389, SURVIVED
4390, SURVIVED
4391, SURVIVED
4392, SURVIVED
4393, SURVIVED
4394, SURVIVED
4395, SURVIVED
4396, SURVIVED
4397, SURVIVED
4398, SURVIVED
4399, SURVIVED
4400, SURVIVED
4401, SURVIVED
4402, SURVIVED
4403, SURVIVED
4404, SURVIVED
4405, SURVIVED
4406, SURVIVED
4407, SURVIVED
4408, SURVIVED
4409, SURVIVED
4410, SURVIVED
4411, SURVIVED
4412, SURVIVED
4413, SURVIVED
4414, SURVIVED
4415, SURVIVED
4416, SURVIVED
4417, SURVIVED
4418, SURVIVED
4419, SURVIVED
4420, SURVIVED
4421, SURVIVED
4422, SURVIVED
4423, SURVIVED
4424, SURVIVED
4425, SURVIVED
4426, SURVIVED
4427, SURVIVED
4428, SURVIVED
4429, SURVIVED
4430, SURVIVED
4431, SURVIVED
4432, SURVIVED
4433, SURVIVED
4434, SURVIVED
4435, SURVIVED
4436, SURVIVED
4437, SURVIVED
4438, SURVIVED
4439, SURVIVED
4440, SURVIVED
4441, SURVIVED
4442, SURVIVED
4443, SURVIVED
4444, SURVIVED
4445, SURVIVED
4446, INIT_DB_FAIL
4447, INIT_DB_FAIL
4448, SURVIVED
4449, SURVIVED
4450, SURVIVED
4451, SURVIVED
4452, SURVIVED
4453, SURVIVED
4454, SURVIVED
4455, SURVIVED
4456, SURVIVED
4457, SURVIVED
4458, SURVIVED
4459, SURVIVED
4460, SURVIVED
4461, SURVIVED
4462, SURVIVED
4463, SURVIVED
4464, SURVIVED
4465, SURVIVED
4466, SURVIVED
4467, SURVIVED
4468, SURVIVED
4469, SURVIVED
4470, SURVIVED
4471, SURVIVED
4472, SURVIVED
4473, SURVIVED
4474, SURVIVED
4475, SURVIVED
4476, SURVIVED
4477, SURVIVED
4948, SURVIVED
4949, SURVIVED
4950, SURVIVED
4951, SURVIVED
4952, SURVIVED
4953, SURVIVED
4954, SURVIVED
4955, SURVIVED
4956, SURVIVED
4957, SURVIVED
4958, SURVIVED
4959, SURVIVED
4960, SURVIVED
4961, SURVIVED
4962, SURVIVED
4963, SURVIVED
4964, SURVIVED
4965, SURVIVED
4966, SURVIVED
4967, SURVIVED
4968, SURVIVED
4969, SURVIVED
4970, SURVIVED
4971, SURVIVED
4972, SURVIVED
4973, SURVIVED
4974, SURVIVED
4975, SURVIVED
4985, SURVIVED
4986, SURVIVED
4987, SURVIVED
4988, SURVIVED
4989, SURVIVED
4990, SURVIVED
4991, SURVIVED
4992, SURVIVED
4993, SURVIVED
4994, SURVIVED
4995, SURVIVED
4996, SURVIVED
4997, SURVIVED
4998, SURVIVED
4999, INIT_DB_FAIL
5000, INIT_DB_FAIL
5001, SURVIVED
5002, SURVIVED
5003, SURVIVED
5004, SURVIVED
5005, SURVIVED
5006, SURVIVED
5007, SURVIVED
5008, SURVIVED
5009, SURVIVED
5010, SURVIVED
5011, SURVIVED
5026, SURVIVED
5027, SURVIVED
5028, SURVIVED
5029, SURVIVED
8812, SURVIVED
8813, SURVIVED
8814, SURVIVED
8815, SURVIVED
8816, SURVIVED
8817, SURVIVED
8818, SURVIVED
8819, SURVIVED
8820, SURVIVED
8821, SURVIVED
8822, SURVIVED
8823, SURVIVED
8824, SURVIVED
8825, SURVIVED
8826, SURVIVED
8827, SURVIVED
8828, SURVIVED
8829, SURVIVED
8830, SURVIVED
8831, SURVIVED
8832, SURVIVED
8833, SURVIVED
8834, SURVIVED
8998, SURVIVED
8999, SURVIVED
9000, SURVIVED
9001, SURVIVED
9525, SURVIVED
9526, SURVIVED
9527, SURVIVED
9528, SURVIVED
9529, SURVIVED
9530, SURVIVED
9531, SURVIVED
9532, SURVIVED
9533, SURVIVED
9534, SURVIVED
9535, SURVIVED
9536, SURVIVED
9537, SURVIVED
9538, SURVIVED
9539, SURVIVED
9540, SURVIVED
9541, SURVIVED
9542, SURVIVED
9543, SURVIVED
9544, SURVIVED
9545, SURVIVED
9546, SURVIVED
9547, SURVIVED
9548, SURVIVED
9549, SURVIVED
9550, SURVIVED
9551, SURVIVED
9552, SURVIVED
9553, SURVIVED
9554, SURVIVED
9555, SURVIVED
9619, SURVIVED
9794, SURVIVED
9795, SURVIVED
9796, SURVIVED
9797, SURVIVED
9798, INIT_DB_FAIL
9799, INIT_DB_FAIL
9804, SURVIVED
9805, SURVIVED
9806, SURVIVED
9807, SURVIVED
9808, SURVIVED
9809, SURVIVED
9810, SURVIVED
9811, INIT_DB_FAIL
9812, SURVIVED
9813, INIT_DB_FAIL
9814, INIT_DB_FAIL
9863, SURVIVED
9864, SURVIVED
9865, SURVIVED
9866, SURVIVED
9867, SURVIVED
9868, SURVIVED
9869, SURVIVED
9870, SURVIVED
9871, SURVIVED
9926, SURVIVED
9927, SURVIVED
9928, SURVIVED
9929, SURVIVED
9930, SURVIVED
9931, SURVIVED
9932, SURVIVED
9933, SURVIVED
9934, SURVIVED
9935, SURVIVED
9936, SURVIVED
9937, SURVIVED
9938, SURVIVED
9939, SURVIVED
9969, SURVIVED
9970, SURVIVED
9971, SURVIVED
9972, SURVIVED
9973, SURVIVED
9974, SURVIVED
9975, SURVIVED
9976, SURVIVED
10017, SURVIVED
10018, SURVIVED
10019, INIT_DB_FAIL
10020, INIT_DB_FAIL
10021, SURVIVED
10022, SURVIVED
10023, SURVIVED
10024, SURVIVED
10025, SURVIVED
10026, SURVIVED
10027, SURVIVED
