mutant, status
5992, SURVIVED
5993, SURVIVED
5994, SURVIVED
5995, SURVIVED
5996, SURVIVED
5997, SURVIVED
5998, SURVIVED
5999, SURVIVED
6000, SURVIVED
6001, SURVIVED
6002, SURVIVED
6003, SURVIVED
6004, SURVIVED
6005, SURVIVED
6006, SURVIVED
6007, SURVIVED
6008, SURVIVED
6009, SURVIVED
6010, SURVIVED
6011, SURVIVED
6012, SURVIVED
6013, SURVIVED
6014, SURVIVED
6015, SURVIVED
6016, SURVIVED
6017, SURVIVED
6018, SURVIVED
6019, SURVIVED
6020, SURVIVED
6021, SURVIVED
6022, SURVIVED
6023, SURVIVED
6024, SURVIVED
6025, SURVIVED
6026, SURVIVED
6027, SURVIVED
6028, SURVIVED
6029, SURVIVED
6030, SURVIVED
6031, SURVIVED
6032, SURVIVED
6033, SURVIVED
6034, SURVIVED
6035, SURVIVED
6036, SURVIVED
6037, SURVIVED
6038, SURVIVED
6039, SURVIVED
6040, SURVIVED
6041, SURVIVED
6042, SURVIVED
6043, SURVIVED
6044, SURVIVED
6045, SURVIVED
6046, SURVIVED
6047, SURVIVED
6048, SURVIVED
6049, SURVIVED
6050, SURVIVED
6051, SURVIVED
6052, SURVIVED
6053, SURVIVED
6054, SURVIVED
6055, SURVIVED
6056, SURVIVED
6057, SURVIVED
6058, SURVIVED
6059, SURVIVED
6060, SURVIVED
6061, SURVIVED
6062, SURVIVED
6063, SURVIVED
6064, SURVIVED
6065, SURVIVED
6066, SURVIVED
6101, INIT_DB_FAIL
6102, INIT_DB_FAIL
6103, INIT_DB_FAIL
6104, INIT_DB_FAIL
6105, INIT_DB_FAIL
6106, INIT_DB_FAIL
6107, INIT_DB_FAIL
6108, INIT_DB_FAIL
6109, INIT_DB_FAIL
6110, INIT_DB_FAIL
6111, INIT_DB_FAIL
6112, INIT_DB_FAIL
6113, INIT_DB_FAIL
6114, INIT_DB_FAIL
6115, INIT_DB_FAIL
6116, INIT_DB_FAIL
6117, SURVIVED
6118, SURVIVED
6120, SURVIVED
6121, SURVIVED
6122, INIT_DB_FAIL
6124, INIT_DB_FAIL
6125, SURVIVED
6126, INIT_DB_FAIL
6127, SURVIVED
6128, SURVIVED
6129, SURVIVED
6130, SURVIVED
6131, SURVIVED
6132, SURVIVED
6133, SURVIVED
6274, SURVIVED
6275, SURVIVED
6276, SURVIVED
6277, SURVIVED
6278, SURVIVED
8193, SURVIVED
8194, SURVIVED
8195, INIT_DB_FAIL
8196, SURVIVED
8197, SURVIVED
8198, SURVIVED
8199, SURVIVED
8200, SURVIVED
8201, SURVIVED
8202, SURVIVED
8203, SURVIVED
8204, SURVIVED
8205, SURVIVED
8206, SURVIVED
8207, SURVIVED
8208, INIT_DB_FAIL
8558, INIT_DB_FAIL
8559, INIT_DB_FAIL
8560, INIT_DB_FAIL
8561, INIT_DB_FAIL
8562, SURVIVED
8563, SURVIVED
8564, SURVIVED
8636, SURVIVED
8637, INIT_DB_FAIL
8638, INIT_DB_FAIL
8639, INIT_DB_FAIL
8640, INIT_DB_FAIL
8641, INIT_DB_FAIL
8642, INIT_DB_FAIL
8643, INIT_DB_FAIL
8644, SURVIVED
8645, INIT_DB_FAIL
8725, INIT_DB_FAIL
8726, INIT_DB_FAIL
8727, INIT_DB_FAIL
8728, SURVIVED
8729, SURVIVED
8730, INIT_DB_FAIL
8731, SURVIVED
8732, SURVIVED
8733, SURVIVED
8734, SURVIVED
8735, SURVIVED
8736, SURVIVED
8737, SURVIVED
8738, SURVIVED
8739, SURVIVED
8740, SURVIVED
14308, INIT_DB_FAIL
14309, INIT_DB_FAIL
14310, INIT_DB_FAIL
14311, INIT_DB_FAIL
14312, INIT_DB_FAIL
14313, INIT_DB_FAIL
14314, INIT_DB_FAIL
14315, INIT_DB_FAIL
14316, INIT_DB_FAIL
14317, INIT_DB_FAIL
14318, INIT_DB_FAIL
14319, INIT_DB_FAIL
14320, INIT_DB_FAIL
14321, INIT_DB_FAIL
14322, INIT_DB_FAIL
14323, INIT_DB_FAIL
14324, INIT_DB_FAIL
14325, INIT_DB_FAIL
14592, SURVIVED
14593, SURVIVED
14988, SURVIVED
14989, SURVIVED
14990, SURVIVED
14991, SURVIVED
14992, SURVIVED
14993, SURVIVED
14994, SURVIVED
14995, SURVIVED
14996, SURVIVED
14997, SURVIVED
14998, SURVIVED
14999, SURVIVED
15000, SURVIVED
15001, SURVIVED
15002, SURVIVED
15003, SURVIVED
15004, SURVIVED
15005, SURVIVED
15006, SURVIVED
15007, SURVIVED
15008, INIT_DB_FAIL
15009, INIT_DB_FAIL
15010, INIT_DB_FAIL
15011, INIT_DB_FAIL
15012, INIT_DB_FAIL
15013, INIT_DB_FAIL
15014, SURVIVED
15015, SURVIVED
15016, INIT_DB_FAIL
15017, SURVIVED
15018, SURVIVED
15019, INIT_DB_FAIL
15020, SURVIVED
15021, SURVIVED
15022, SURVIVED
15023, SURVIVED
15024, SURVIVED
15025, SURVIVED
15026, SURVIVED
15027, SURVIVED
15028, SURVIVED
15029, SURVIVED
15030, SURVIVED
15031, SURVIVED
15032, SURVIVED
15033, SURVIVED
15034, SURVIVED
15035, SURVIVED
15036, SURVIVED
15037, SURVIVED
15038, SURVIVED
15039, SURVIVED
15040, SURVIVED
15041, SURVIVED
15042, SURVIVED
15043, SURVIVED
15044, SURVIVED
15045, SURVIVED
15046, SURVIVED
15047, SURVIVED
15048, SURVIVED
15049, SURVIVED
15050, SURVIVED
15051, SURVIVED
15052, SURVIVED
15053, SURVIVED
15054, SURVIVED
15055, SURVIVED
15056, SURVIVED
15057, SURVIVED
15058, SURVIVED
15059, SURVIVED
15060, SURVIVED
15061, SURVIVED
15062, SURVIVED
15063, SURVIVED
15064, SURVIVED
15065, SURVIVED
15066, SURVIVED
15067, SURVIVED
15068, SURVIVED
15069, SURVIVED
15070, SURVIVED
15071, SURVIVED
15072, SURVIVED
15073, SURVIVED
15074, SURVIVED
15075, SURVIVED
15076, SURVIVED
15077, SURVIVED
15078, SURVIVED
15079, SURVIVED
15080, SURVIVED
15081, SURVIVED
15082, SURVIVED
15083, SURVIVED
15084, SURVIVED
15085, SURVIVED
15086, SURVIVED
15087, SURVIVED
15088, SURVIVED
15089, SURVIVED
15090, SURVIVED
15091, SURVIVED
15092, SURVIVED
15093, SURVIVED
15094, SURVIVED
15095, SURVIVED
15096, SURVIVED
15097, SURVIVED
15098, SURVIVED
15099, SURVIVED
15100, SURVIVED
15101, SURVIVED
15102, SURVIVED
15103, SURVIVED
15104, SURVIVED
15105, SURVIVED
15106, SURVIVED
15107, SURVIVED
15108, SURVIVED
15109, SURVIVED
15110, SURVIVED
15111, SURVIVED
15112, SURVIVED
15113, SURVIVED
15114, SURVIVED
15115, SURVIVED
15116, SURVIVED
15117, SURVIVED
15118, SURVIVED
15119, SURVIVED
15120, SURVIVED
15121, SURVIVED
15122, SURVIVED
15123, SURVIVED
15124, SURVIVED
15125, SURVIVED
15126, SURVIVED
15127, SURVIVED
15128, INIT_DB_FAIL
15129, INIT_DB_FAIL
15130, INIT_DB_FAIL
15131, INIT_DB_FAIL
15132, INIT_DB_FAIL
15133, INIT_DB_FAIL
15134, INIT_DB_FAIL
