mutant, status
5992, SURVIVED
5993, SURVIVED
5994, SURVIVED
5995, SURVIVED
5996, SURVIVED
5997, SURVIVED
5998, SURVIVED
5999, SURVIVED
6000, SURVIVED
6001, SURVIVED
6002, SURVIVED
6003, SURVIVED
6004, SURVIVED
6005, SURVIVED
6006, SURVIVED
6007, SURVIVED
6008, SURVIVED
6009, SURVIVED
6010, SURVIVED
6011, SURVIVED
6012, SURVIVED
6013, SURVIVED
6014, SURVIVED
6015, SURVIVED
6016, SURVIVED
6017, SURVIVED
6018, SURVIVED
6019, SURVIVED
6020, SURVIVED
6021, SURVIVED
6022, SURVIVED
6023, SURVIVED
6024, SURVIVED
6025, SURVIVED
6026, SURVIVED
6027, SURVIVED
6028, SURVIVED
6029, SURVIVED
6030, SURVIVED
6031, SURVIVED
6032, SURVIVED
6033, SURVIVED
6034, SURVIVED
6035, SURVIVED
6036, SURVIVED
6037, SURVIVED
6038, SURVIVED
6039, SURVIVED
6040, SURVIVED
6041, SURVIVED
6042, SURVIVED
6043, SURVIVED
6044, SURVIVED
6045, SURVIVED
6046, SURVIVED
6047, SURVIVED
6048, SURVIVED
6049, SURVIVED
6050, SURVIVED
6051, SURVIVED
6052, SURVIVED
6053, SURVIVED
6054, SURVIVED
6055, SURVIVED
6056, SURVIVED
6057, SURVIVED
6058, SURVIVED
6059, SURVIVED
6060, SURVIVED
6061, SURVIVED
6062, SURVIVED
6063, SURVIVED
6064, SURVIVED
6065, SURVIVED
6066, SURVIVED
6101, INIT_DB_FAIL
6102, INIT_DB_FAIL
6103, INIT_DB_FAIL
6104, INIT_DB_FAIL
6105, INIT_DB_FAIL
6106, INIT_DB_FAIL
6107, INIT_DB_FAIL
6108, INIT_DB_FAIL
6109, INIT_DB_FAIL
6110, INIT_DB_FAIL
6111, INIT_DB_FAIL
6112, INIT_DB_FAIL
6113, INIT_DB_FAIL
6114, INIT_DB_FAIL
6115, INIT_DB_FAIL
6116, INIT_DB_FAIL
6117, SURVIVED
6118, SURVIVED
6120, SURVIVED
6121, SURVIVED
6122, INIT_DB_FAIL
6124, INIT_DB_FAIL
6125, SURVIVED
6126, INIT_DB_FAIL
6127, SURVIVED
6128, SURVIVED
6129, SURVIVED
6130, SURVIVED
6131, SURVIVED
6132, SURVIVED
6133, SURVIVED
6274, SURVIVED
6275, SURVIVED
6276, SURVIVED
6277, SURVIVED
6278, SURVIVED
8193, SURVIVED
8194, SURVIVED
8195, INIT_DB_FAIL
8196, SURVIVED
8197, SURVIVED
8198, SURVIVED
8199, SURVIVED
8200, SURVIVED
8202, SURVIVED
8208, INIT_DB_FAIL
8558, INIT_DB_FAIL
8559, INIT_DB_FAIL
8560, INIT_DB_FAIL
8561, INIT_DB_FAIL
8562, SURVIVED
8563, SURVIVED
8564, SURVIVED
8565, INIT_DB_FAIL
8566, INIT_DB_FAIL
8567, INIT_DB_FAIL
8568, INIT_DB_FAIL
8569, SURVIVED
8570, SURVIVED
8571, INIT_DB_FAIL
8572, SURVIVED
8573, SURVIVED
8636, SURVIVED
8637, INIT_DB_FAIL
8638, INIT_DB_FAIL
8639, INIT_DB_FAIL
8640, INIT_DB_FAIL
8641, INIT_DB_FAIL
8642, INIT_DB_FAIL
8643, INIT_DB_FAIL
8644, SURVIVED
8645, INIT_DB_FAIL
8725, INIT_DB_FAIL
8726, INIT_DB_FAIL
8727, INIT_DB_FAIL
8728, SURVIVED
8729, SURVIVED
8730, INIT_DB_FAIL
8731, SURVIVED
8732, SURVIVED
8733, SURVIVED
8734, SURVIVED
8735, SURVIVED
8736, SURVIVED
8737, SURVIVED
8738, SURVIVED
8739, SURVIVED
8740, SURVIVED
8820, SURVIVED
8821, SURVIVED
8822, SURVIVED
8823, SURVIVED
8824, SURVIVED
8825, SURVIVED
8826, SURVIVED
8827, SURVIVED
8828, SURVIVED
8829, SURVIVED
8830, SURVIVED
8831, SURVIVED
8832, SURVIVED
8833, SURVIVED
8834, SURVIVED
8835, SURVIVED
8858, SURVIVED
8859, SURVIVED
8860, SURVIVED
8861, SURVIVED
8862, SURVIVED
8863, SURVIVED
8864, SURVIVED
8865, SURVIVED
8866, SURVIVED
8867, SURVIVED
8868, SURVIVED
8869, SURVIVED
8870, SURVIVED
8871, SURVIVED
9773, SURVIVED
9774, SURVIVED
9775, SURVIVED
9776, SURVIVED
9777, SURVIVED
9778, SURVIVED
9779, SURVIVED
9780, SURVIVED
9781, SURVIVED
9782, SURVIVED
9783, SURVIVED
9784, SURVIVED
9785, SURVIVED
9786, SURVIVED
9787, SURVIVED
9788, SURVIVED
9789, SURVIVED
9790, SURVIVED
9791, SURVIVED
9792, SURVIVED
9793, SURVIVED
9794, SURVIVED
9795, SURVIVED
9796, SURVIVED
9797, SURVIVED
9798, SURVIVED
9799, SURVIVED
9800, SURVIVED
9801, SURVIVED
9802, SURVIVED
9803, SURVIVED
9804, SURVIVED
9805, SURVIVED
9806, SURVIVED
9807, SURVIVED
9808, SURVIVED
9809, SURVIVED
9810, SURVIVED
9811, SURVIVED
9812, SURVIVED
9813, SURVIVED
9814, SURVIVED
9815, SURVIVED
9816, SURVIVED
9833, SURVIVED
9834, SURVIVED
9835, SURVIVED
9836, SURVIVED
9837, SURVIVED
9838, SURVIVED
9839, SURVIVED
9840, SURVIVED
9841, SURVIVED
9842, SURVIVED
9843, SURVIVED
9844, SURVIVED
9845, SURVIVED
9846, SURVIVED
9847, SURVIVED
9848, SURVIVED
9849, SURVIVED
9850, SURVIVED
9851, SURVIVED
9852, SURVIVED
9853, SURVIVED
9854, SURVIVED
9855, SURVIVED
9856, SURVIVED
9857, SURVIVED
9858, SURVIVED
9859, SURVIVED
9860, SURVIVED
9861, SURVIVED
9862, SURVIVED
9863, SURVIVED
9864, SURVIVED
9865, SURVIVED
9866, SURVIVED
9867, SURVIVED
9868, SURVIVED
9869, SURVIVED
9870, SURVIVED
9871, SURVIVED
9872, SURVIVED
9873, SURVIVED
9874, SURVIVED
9875, SURVIVED
9876, SURVIVED
9877, SURVIVED
9878, SURVIVED
9879, SURVIVED
9880, SURVIVED
9881, SURVIVED
9882, SURVIVED
9883, SURVIVED
9884, SURVIVED
9885, SURVIVED
9886, SURVIVED
9887, SURVIVED
9888, SURVIVED
9889, SURVIVED
9890, SURVIVED
9891, SURVIVED
9908, SURVIVED
9909, SURVIVED
9910, SURVIVED
9911, SURVIVED
9912, SURVIVED
9913, SURVIVED
9914, SURVIVED
9915, SURVIVED
9916, SURVIVED
9917, SURVIVED
9918, SURVIVED
9919, SURVIVED
9920, SURVIVED
9921, SURVIVED
9922, SURVIVED
