mutant, status
44578, SURVIVED
44579, SURVIVED
44580, SURVIVED
44581, SURVIVED
44582, SURVIVED
44583, SURVIVED
44584, SURVIVED
44585, SURVIVED
44586, SURVIVED
44587, SURVIVED
44588, SURVIVED
44589, SURVIVED
44590, SURVIVED
44591, INIT_DB_FAIL
44592, INIT_DB_FAIL
44593, SURVIVED
44594, SURVIVED
44595, SURVIVED
44596, SURVIVED
44597, SURVIVED
44598, SURVIVED
44599, INIT_DB_FAIL
44600, INIT_DB_FAIL
44601, INIT_DB_FAIL
44602, INIT_DB_FAIL
44612, INIT_DB_FAIL
44613, STDOUT_DIFF_KILL
44614, STDOUT_DIFF_KILL
44615, SURVIVED
44616, STDOUT_DIFF_KILL
